match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12331817,2135,2099,,,,1715670826
12331821,3131,2889,,,,1715671929
12331822,2854,2240,,,,1715675982
12331823,2499,3249,,,,1715678573
12331824,,,,,,1715668255
12331825,4305,3224,3432,,,1715693924
12331828,4092,1650,,,,1715700509
12331841,,,,,,
12331842,,,,,,
12331843,,,,,,
12331844,3850,3955,3993,,,1715697856
12331845,2316,3811,,,,1715705096
12331846,2920,2728,,,,1715691377
12331848,,,,,,
12331849,1855,2001,,,,1715696900
12331851,1563,3070,,,,1715693016
12331852,4486,3212,4151,,,1715705143
12331868,3406,2644,,,,1715677612
12331872,1707,2522,,,,1715687723
12331874,1608,3281,,,,1715681763
12331875,2625,3361,,,,1715684425
12331877,2792,2032,,,,1715676806
12331882,2981,4023,,,,1715685190
12331885,3972,2679,3649,,,1715694728
12331886,3117,1371,913,,,1715678699
12331888,2251,1878,,,,1715676174
12331891,,,,,,1715674041
12331893,2331,2479,983,,,1715679933
12331894,2988,4037,,,,1715677317
12331895,2327,1837,,,,1715680043
12331909,1652,3226,,,,1715760300
12331997,,,,,,
12331998,,,,,,
12331999,,,,,,
12332000,,,,,,
12332002,,,,,,
12332032,,,,,,
12332085,1572,2246,,,,1715695301
12332086,2652,3614,,,,1715709439
12332087,2254,1841,,,,1715696010
12332088,3365,5155,1213,,,1715714945
12332089,3157,1565,,,,1715697083
12332090,1827,2657,,,,1715701496
12332091,1694,2518,,,,1715700881
12332092,4974,2428,3141,,,1715706615
12332098,3365,2431,,,,1715705214
12332099,,,,,,
12332101,3920,3025,,,,1715702976
12332153,2367,2314,,,,1715701876
12332154,2737,2762,,,,1715707918
12332155,2030,2182,,,,1715708595
12332156,2876,2876,,,,1715707612
12332157,1978,3881,,,,1715701689
12332158,2100,1948,,,,1715701841
12332165,3988,3047,,,,1715697889
12332273,,,,,,
12332274,,,,,,
12332275,,,,,,
12332332,1858,1499,,,,1715704698
12332333,2505,2578,,,,1715707368
12332335,2409,3054,4688,,,1715713123
12332336,9380,11983,2600,,,1715703721
12332337,1817,2350,,,,1715705478
12332339,2718,2830,,,,1715701111
12332340,9690,1653,,,,1715700641
12332343,9082,8417,,,,1715693157
12332702,4254,3039,,,,1715768678
12332704,2247,1841,,,,1715770873
12332705,3030,2064,,,,1715782431
12332706,2296,2062,,,,1715759553
12332708,3779,3999,,,,1715739422
12332709,2988,1982,,,,1715760365
12332710,2694,3872,3527,,,1715779578
12332711,3752,2597,,,,1715767930
12332715,4029,4700,3421,,,1715744543
12332716,1620,1598,,,,1715765927
12332719,3425,3248,,,,1715775019
12332720,,,,,,
12332735,3077,2306,,,,1715746720
12332739,2547,2080,,,,1715747414
12332749,1724,1578,,,,1715755378
12332756,2859,2268,3564,,,1715759581
12332757,1647,2426,2115,,,1715746935
12332758,2059,1666,,,,1715751282
12332759,2155,2429,,,,1715760204
12332760,3740,3094,,,,1715746035
12332761,2740,2406,2322,,,1715754696
12332763,3820,2015,,,,1715742770
12332764,1836,1714,,,,1715747709
12332766,2549,2732,,,,1715745194
12332767,2615,2823,3247,,,1715754409
12332770,2276,1909,,,,1715741164
12332774,1675,1452,,,,1715740828
12332777,2637,4475,2388,,,1715746122
12332781,1357,2149,,,,1715751370
12332782,2422,2517,,,,1715745622
12332786,2497,1585,,,,1715764816
12332787,2160,1808,,,,1715773371
12332788,3029,3156,,,,1715775877
12332790,2353,3288,3327,,,1715767974
12332791,2223,4057,63175,,,1715788200
12332792,2054,3828,2290,,,1715774652
12332793,2904,3409,2793,,,1715783853
12332794,4531,3088,,,,1715762022
12332796,1598,1297,,,,1715780414
12332803,3169,2810,2254,,,1715767868
12332804,1685,2130,,,,1715758531
12332805,5038,3492,,,,1715762452
12332806,,,,,,
12332807,2189,3077,3077,,,1715769154
12332808,1668,4526,,,,1715764705
12332810,2646,2496,,,,1715768913
12332811,,,,,,1715778406
12332812,2174,1851,,,,1715756473
12332813,,,,,,
12332814,1800,2531,,,,1715758614
12332941,1996,2751,,,,1715780346
12332942,2120,1779,,,,1715761547
12332943,1797,1739,,,,1715764186
12332944,2237,3459,,,,1715766688
12332945,2209,1971,3100,,,1715771461
12332946,3489,2574,3221,,,1715759586
12332966,1438,1776,,,,1715743300
12332967,2231,2042,4339,,,1715746423
12332968,3160,1915,,,,1715738718
12332969,2076,2684,,,,1715737543
12332970,1345,3175,,,,1715742329
12332971,2537,3218,,,,1715738034
12332972,2888,2941,,,,1715738336
12332973,2153,2251,4195,,,1715750382
12332974,3090,3275,2979,,,1715747769
12333004,3966,3741,,,,1715660436
12333010,2175,3893,,,,1715764440
12333012,3419,2835,,,,1715782075
12333014,4766,3684,,,,1715772379
12333016,2186,3047,,,,1715771787
12333018,1787,2184,,,,1715774502
12333027,3141,2408,,,,1715773967
12333030,1897,1986,,,,1715779242
12333033,3322,2494,,,,1715767265
12333035,2884,3830,4048,,,1715779318
12333038,2269,1727,,,,1715764353
12333041,2321,6675,3653,,,1715773075
12333043,6220,2699,,,,1715770373
12333045,4653,2945,3381,,,1715771852
12333047,3612,3175,,,,1715783729
12333048,2434,3148,,,,1715777344
12333050,3470,2221,,,,1715783964
12333052,4295,2430,3002,,,1715770942
12333053,2238,4386,2559,,,1715782996
12333061,2120,579,,,,1715783652
12333063,3300,1803,,,,1715772073
12333064,2799,2586,,,,1715777011
12333066,2140,2010,,,,1715763604
12333067,3025,2483,,,,1715770914
12333069,2919,2743,3512,,,1715774509
12333070,2404,3175,,,,1715769426
12333072,4405,3014,,,,1715783349
12333074,,,,,,1715774438
12333108,,,,,,
12333109,,,,,,
12333110,,,,,,
12333111,,,,,,
12333112,,,,,,
12333113,,,,,,
12333301,,,,,,
12333302,,,,,,
12333391,3249,4828,,,,1715765285
12333449,2558,5077,,,,1715682811
12333450,2834,2442,3846,,,1715689395
12333451,2106,3981,,,,1715688210
12333452,3840,3697,,,,1715684899
12333453,1830,3098,,,,1715680039
12333500,1931,7284,,,,1715680803
12334032,4174,2276,,,,1715682145
12334042,,,,,,
12334044,1723,1967,3188,,,1715760848
12334075,,,,,,
12334076,,,,,,
12334088,3171,2898,,,,1715775230
12334105,2609,3565,3297,,,1715765172
12334138,2630,3422,3098,,,1715765128
12334225,,,,,,
12334249,5071,2786,,,,1715764336
12334250,3305,2799,5480,,,1715760914
12334251,4662,3167,,,,1715753200
12334252,3580,3589,,,,1715738941
12334253,1620,2192,,,,1715744762
12334254,4227,3715,2668,,,1715750629
12334255,2328,2990,,,,1715746583
12334256,2468,2981,,,,1715750621
12334257,3041,2381,,,,1715738362
12334306,5768,2587,,,,1715762544
12334307,3883,4425,3321,,,1715781050
12334308,3457,2804,,,,1715760573
12334309,3649,3940,,,,1715761087
12334310,1943,3282,2441,,,1715775634
12334311,2338,2291,,,,1715766942
12334312,1826,1894,,,,1715768250
12334318,1963,1777,,,,1715773475
12334319,2273,2784,,,,1715764589
12334320,1847,2366,,,,1715768569
12334321,2249,2789,3374,,,1715765806
12334322,2210,1395,,,,1715759063
12334323,2671,4274,2570,,,1715768750
12334324,2663,3564,,,,1715772730
12334325,2753,2096,3178,,,1715777098
12334348,2240,2646,4349,,,1715777323
12334349,2865,2005,3599,,,1715770078
12334350,1689,3374,3194,,,1715758779
12334351,2318,3604,,,,1715755563
12334352,1691,1784,2504,,,1715774609
12334353,3791,5224,4405,,,1715769239
12334354,3339,3284,4099,,,1715780261
12334355,3239,3028,,,,1715783619
12334356,2320,4367,,,,1715773721
12334357,3665,2518,4629,,,1715768832
12334424,2900,2225,,,,1715778205
12334425,2234,2002,,,,1715760730
12334426,3867,3008,,,,1715772957
12334431,,,,,,
12334437,2151,2152,,,,1715762537
12334464,2087,4526,,,,1715758963
12334465,1723,2140,,,,1715758738
12334466,2745,1782,,,,1715764860
12334467,1839,1663,,,,1715758765
12334468,,,,,,
12334469,3643,3298,,,,1715768128
12334470,3401,3076,3988,,,1715773982
12334471,4756,3393,,,,1715762268
12334472,2923,2458,,,,1715765297
12334473,1466,2123,,,,1715758801
12334474,2193,2926,,,,1715766881
12334476,1942,365,,,,1715771783
12334477,3612,1414,,,,1715766227
12334478,2796,5139,2024,,,1715779091
12334479,2872,2192,2252,,,1715772201
12334502,2728,2700,,,,1715766132
12334503,2987,2973,,,,1715760044
12334505,2164,3216,,,,1715767459
12334506,4494,4473,3443,,,1715772827
12334507,2716,4476,,,,1715759907
12334508,1892,2425,,,,1715773655
12334509,2802,2620,,,,1715759921
12334510,3682,2956,,,,1715780698
12334512,3726,3988,4690,,,1715779099
12334515,2174,2037,,,,1715769565
12334516,2679,2564,,,,1715781513
12334517,2832,1529,,,,1715772311
12334518,1928,3506,,,,1715780768
12334519,2394,2898,,,,1715764957
12334520,1734,2920,3625,,,1715784639
12334521,2822,2830,3260,,,1715768423
12334522,1509,2563,,,,1715763938
12334523,2693,4643,,,,1715781452
12334524,2841,3454,,,,1715765309
12334525,2059,2341,,,,1715780169
12334526,3033,5225,,,,1715766484
12334528,2227,3141,,,,1715780744
12334529,2032,2303,,,,1715772116
12334565,3103,2636,2030,,,1715772838
12334566,2466,2475,,,,1715763981
12334570,2776,3240,,,,1715764204
12334571,2681,2908,,,,1715764234
12334572,2463,3007,1715,,,1715773870
12334573,2435,3787,2491,,,1715774237
12334574,2222,2425,,,,1715763712
12334586,3043,2741,,,,1715763604
12334620,2170,1139,,,,1715767050
12334698,,,,,,
12334736,2414,2544,4777,,,1715774143
12334752,,,,,,
12334764,2191,3824,2564,,,1715702970
12334783,2429,2153,,,,1715765994
12334828,1438,1519,,,,1715760253
12334841,3680,2553,,,,1715764642
12334869,,,,,,
12334872,1672,3873,,,,1715762201
12334893,2704,3255,2146,,,1715767955
12334897,1723,2015,4734,,,1715773139
12334898,3288,1691,,,,1715769351
12334981,2146,1800,,,,1715759138
12334982,3774,2018,,,,1715765569
12334983,,,,,,1715768572
12334984,5,5,,,,1715762707
12334985,4150,3270,2547,,,1715764755
12334986,1635,2219,,,,1715758576
12334987,1745,1783,,,,1715764877
12334988,2659,2377,,,,1715769829
12335023,2474,2802,4601,,,1715773426
12335024,2974,2153,,,,1715772192
12335029,1968,2331,,,,1715710102
12335096,3651,4359,1070,,,1715722350
12335097,,,,,,
12335098,,,,,,
12335115,2168,3113,,,,1715762900
12335116,2356,3315,,,,1715769562
12335136,3391,1831,2246,,,1715766018
12335159,2369,2976,796,,,1715721952
12335160,2521,3632,,,,1715717397
12335179,2153,2988,,,,1715776016
12335213,3022,1988,,,,1715778409
12335240,2994,4269,,,,1715726860
12335241,1119,2425,,,,1715723493
12335242,2480,2221,,,,1715722707
12335252,1742,1950,,,,1715781790
12335268,2104,5607,3401,,,1715783913
12335269,1961,2889,3473,,,1715779900
12335506,2809,1976,,,,1715779029
12335521,,,,,,
12335995,3258,3086,,,,1715753706
12336295,,,,,,
12337152,2608,2582,,,,1715781984
12299526,1423,2214,,,,1715707968
12299527,2158,3013,,,,1715697210
12299553,3158,4188,2212,,,1715704866
12299556,1722,2679,,,,1715705069
12299558,2912,2398,,,,1715803389
12299563,2161,2847,,,,1715780993
12299568,3286,2381,,,,1715699700
12299570,3525,2543,3758,,,1715863917
12302308,2118,2222,,,,1715773384
12302309,3119,3136,,,,1715795985
12302311,4255,2267,,,,1715716127
12302312,1529,3039,,,,1715690582
12317294,8018,18291,,,,1715855414
12317297,1803,5635,18856,,,1715854580
12317299,2691,4044,,,,1715770314
12317300,3492,2509,,,,1715783979
12317301,2189,2141,3336,,,1715864520
12317302,3068,2395,,,,1715771270
12317303,2150,1972,3638,,,1715858174
12317304,2983,4213,,,,1715777393
12317306,1413,2588,1818,,,1715866898
12317308,2789,3006,,,,1715770540
12317309,2549,660,,,,1715857521
12317310,4440,1611,,,,1715789125
12317311,2598,2235,,,,1715777292
12317312,2974,1899,3392,,,1715780464
12317322,2052,2145,,,,1715755141
12317323,2377,2100,2623,,,1715766537
12317324,2088,2768,3037,,,1715758163
12317325,1706,2929,,,,1715751522
12317327,1999,3870,,,,1715748463
12317328,2508,3024,2345,,,1715847165
12317329,2057,2138,,,,1715838632
12317330,2500,2197,2243,,,1715760158
12317331,2015,3790,,,,1715834507
12317332,2807,3735,,,,1715831951
12317333,1253,2763,,,,1715749548
12317335,2424,2505,,,,1715744939
12317337,1534,2632,771,,,1715852834
12317340,3184,2675,776,,,1715845144
12317341,1560,2240,,,,1715855478
12317342,1935,1639,,,,1715860619
12317343,3211,3633,2593,,,1715870914
12317344,2027,2623,,,,1715782097
12317346,2617,3228,3300,,,1715784551
12317347,1820,4813,,,,1715774274
12317349,2727,3129,,,,1715767034
12317351,2455,3597,2581,,,1715777497
12317353,1940,2548,,,,1715766290
12317354,1732,2288,,,,1715771609
12317355,2436,2183,4001,,,1715858882
12317356,1966,2009,,,,1715863167
12317357,1671,2568,3082,,,1715768439
12317390,1866,2783,,,,1715852496
12317393,1456,1732,,,,1715868520
12317396,3029,3250,5212,,,1715862535
12317397,1889,2005,,,,1715864032
12317399,2293,3639,,,,1715791989
12317401,2202,2854,3855,,,1715782448
12317402,2264,2442,,,,1715785614
12317403,5090,3045,,,,1715797748
12317406,,,,,,1715784494
12317407,1996,4316,,,,1715854218
12317408,1496,2549,3291,,,1715780786
12317409,2010,1355,2436,,,1715791067
12317410,2655,4315,,,,1715787439
12317413,2586,1676,,,,1715781903
12317414,1779,19128,,,,1715861361
12317415,,,,,,1715777205
12325982,1843,3666,,,,1715692957
12325983,2802,3630,,,,1715695140
12326648,3722,2991,3553,,,1715712579
12326649,4252,4052,,,,1715701327
12326652,2501,2596,2582,,,1715706271
12326654,2728,3012,2715,,,1715697338
12327001,3340,3266,,,,1715702729
12327003,1649,2734,,,,1715691990
12327447,3055,1913,626,,,1715778656
12327448,1846,2001,,,,1715766732
12327449,2986,2051,,,,1715770683
12327450,1252,2315,,,,1715751133
12327451,2712,1866,718,,,1715763003
12327452,1561,2476,,,,1715743878
12327453,1229,1889,635,,,1715772984
12327454,1860,1937,,,,1715756173
12327695,2939,4548,3766,,,1715767646
12327698,1916,3246,2769,,,1715777521
12327699,3301,3030,4726,,,1715772351
12327702,1931,3176,,,,1715766847
12328228,1597,3241,,,,1715764167
12328232,2780,2254,2392,,,1715778235
12328234,1976,73105,,,,1715696642
12328235,4243,3785,2214,,,1715790094
12328236,2890,3802,,,,1715768054
12328239,3488,2003,,,,1715785467
12328535,3042,3608,,,,1715783703
12328536,3257,2947,,,,1715791709
12328537,3347,1521,,,,1715797300
12328538,,,,,,
12328539,4224,1725,,,,1715795810
12328540,4031,4877,,,,1715710846
12328541,3263,2134,,,,1715784961
12328542,1920,2226,,,,1715783215
12328674,3412,4058,2862,,,1715696022
12328676,2630,3239,,,,1715692798
12328679,,,,,,
12328681,2613,2868,,,,1715699628
12329149,,,,,,
12329150,,,,,,
12329151,,,,,,
12329152,,,,,,
12329153,,,,,,
12329154,,,,,,
12329155,,,,,,
12329156,,,,,,
12329157,,,,,,
12329158,,,,,,
12329159,,,,,,
12329160,,,,,,
12329161,,,,,,
12329162,,,,,,
12329163,,,,,,
12329165,,,,,,
12329310,2302,3889,,,,1715696103
12329318,3147,3707,,,,1715693483
12329321,2808,2897,,,,1715756236
12329324,2725,1698,3251,,,1715758090
12329327,2345,2503,,,,1715761241
12329334,4224,3150,,,,1715694046
12329335,1885,2406,1767,,,1715781017
12329336,4538,3147,3990,,,1715777764
12329337,2735,2982,,,,1715762061
12330156,2683,94521,,,,1715689530
12330157,2511,2850,,,,1715869543
12330489,2709,3733,2369,,,1715706187
12330565,3172,3559,,,,1715699571
12330606,2163,3115,,,,1715696208
12330713,2729,2453,,,,1715696400
12330715,2616,2368,,,,1715696201
12330719,2015,2861,,,,1715702624
12330734,1751,2796,3346,,,1715702233
12330735,1618,1821,,,,1715705208
12330736,,,,,,
12330741,,,,,,1715704682
12330742,2272,3132,,,,1715692788
12330744,2568,1868,,,,1715697467
12330745,1762,2961,,,,1715690997
12330746,2518,1530,,,,1715699294
12330749,3391,4112,2492,,,1715712342
12330750,1288,3321,,,,1715699914
12330752,,,,,,1715688918
12330753,2736,3383,,,,1715692937
12330754,2850,2033,,,,1715693234
12330755,2458,2480,,,,1715698993
12330756,1528,2548,,,,1715704824
12330760,,,,,,1715697556
12330761,2139,2549,,,,1715705236
12330762,2447,1786,,,,1715704891
12330765,1588,2341,,,,1715704706
12330766,2297,1603,,,,1715700266
12330856,2804,2615,,,,1715693024
12330857,3168,2674,,,,1715699809
12330858,3237,3289,3228,,,1715706427
12330859,2643,2890,,,,1715696145
12331166,3453,2668,,,,1715692828
12331203,2101,1928,2269,,,1715708024
12331278,2550,2795,,,,1715691625
12331280,2437,2790,,,,1715693118
12331282,2290,1932,,,,1715691048
12331283,2050,2461,2211,,,1715698701
12331284,2156,979,,,,1715699404
12331297,2148,3456,3000,,,1715707099
12331299,2367,3030,,,,1715692436
12331302,2120,2809,,,,1715694253
12331377,2832,2581,,,,1715713308
12331379,2889,2597,2299,,,1715773103
12331380,4388,3527,,,,1715697331
12331382,,,,,,
12331383,3554,2845,6098,,,1715708829
12331384,3440,3093,2682,,,1715717924
12331385,1721,1490,,,,1715769252
12331386,2091,4817,1924,,,1715707661
12331387,2085,3230,,,,1715692102
12331389,1601,2694,,,,1715708123
12331406,2123,3671,,,,1715771219
12331470,2420,2336,,,,1715691476
12331489,2052,3118,2692,,,1715699369
12331493,3601,2074,,,,1715696686
12331537,2170,2595,,,,1715695629
12331543,3052,2580,1921,,,1715701762
12331566,2218,3928,,,,1715691948
12331569,2712,3193,1651,,,1715696465
12331592,1702,2043,,,,1715692846
12331606,,,,,,1715689066
12331672,3454,1939,,,,1715784439
12331673,1722,3408,,,,1715784095
12331674,2844,2231,,,,1715756165
12331676,4275,3928,,,,1715782034
12331677,3898,2091,,,,1715766859
12331678,1445,2432,,,,1715772197
12331698,1727,1954,,,,1715791141
12331699,4055,3050,2470,,,1715773370
12331701,2279,1892,,,,1715779288
12331702,1297,2242,2114,,,1715774318
12331727,1994,3706,,,,1715705414
12331729,3280,2043,,,,1715700697
12331732,2763,2452,2652,,,1715693737
12331782,2821,3078,,,,1715788706
12331783,4469,2670,,,,1715782033
12331786,6795,3513,13205,,,1715765785
12331787,3093,3839,1938,,,1715793869
12331828,4092,1650,,,,1715700509
12331844,3850,3954,3994,,,1715697856
12331845,2316,3811,,,,1715705096
12331846,2920,2728,,,,1715691377
12331849,1855,2001,,,,1715696900
12331851,1562,3071,,,,1715693016
12331852,4486,3212,4151,,,1715705143
12331909,1652,3227,,,,1715760300
12332085,1571,2246,,,,1715695301
12332086,2652,3614,,,,1715709439
12332087,2254,1841,,,,1715696010
12332088,3364,5156,1213,,,1715714945
12332089,3158,1566,,,,1715697083
12332090,1827,2656,,,,1715701496
12332091,1694,2517,,,,1715700881
12332092,4974,2428,3141,,,1715706615
12332098,3365,2430,,,,1715705214
12332099,,,,,,
12332101,3919,3024,,,,1715702976
12332153,2366,2313,,,,1715701876
12332154,2737,2762,,,,1715707918
12332155,2029,2182,,,,1715708595
12332156,2875,2876,,,,1715707612
12332157,1979,3881,,,,1715701689
12332158,2100,1947,,,,1715701841
12332165,3987,3047,,,,1715697889
12332273,,,,,,
12332274,,,,,,
12332275,,,,,,
12332332,1858,1499,,,,1715704698
12332333,2505,2578,,,,1715707368
12332335,2408,3054,4688,,,1715713123
12332336,9379,11983,2600,,,1715703721
12332337,1816,2349,,,,1715705478
12332339,2718,2830,,,,1715701111
12332340,9691,1653,,,,1715700641
12332343,9082,8417,,,,1715693157
12332702,4254,3038,,,,1715768678
12332703,2885,4490,2249,,,1715791425
12332704,2247,1841,,,,1715770873
12332705,3030,2065,,,,1715782431
12332706,2296,2063,,,,1715759553
12332707,3096,2267,2791,,,1715792889
12332708,3778,3998,,,,1715739422
12332709,2988,1983,,,,1715760365
12332710,2695,3872,3526,,,1715779578
12332711,3753,2597,,,,1715767930
12332712,3960,1915,,,,1715867299
12332715,4029,4699,3422,,,1715744543
12332716,1620,1599,,,,1715765927
12332717,3537,65533,,,,1715803734
12332718,3511,5578,,,,1715868710
12332719,3425,3248,,,,1715775019
12332720,,,,,,
12332732,3208,62643,3776,,,1715867275
12332735,3078,2307,,,,1715746720
12332739,2547,2081,,,,1715747414
12332749,1723,1577,,,,1715755378
12332756,2860,2268,3565,,,1715759581
12332757,1647,2425,2115,,,1715746935
12332758,2060,1667,,,,1715751282
12332759,2155,2429,,,,1715760204
12332760,3741,3093,,,,1715746035
12332761,2741,2405,2321,,,1715754696
12332763,3819,2015,,,,1715742770
12332764,1836,1714,,,,1715747709
12332765,3115,1976,2789,,,1715801662
12332766,2548,2733,,,,1715745194
12332767,2615,2823,3246,,,1715754409
12332768,2177,3709,3243,,,1715792430
12332769,1747,1723,,,,1715787991
12332770,2276,1909,,,,1715741164
12332771,2499,2522,,,,1715787078
12332772,2750,2919,,,,1715793537
12332773,1900,2276,,,,1715792323
12332774,1675,1452,,,,1715740828
12332777,2638,4475,2388,,,1715746122
12332780,3140,3888,3394,,,1715799569
12332781,1358,2148,,,,1715751370
12332782,2422,2517,,,,1715745622
12332786,2496,1585,,,,1715764816
12332787,2160,1808,,,,1715773371
12332788,3029,3156,,,,1715775877
12332790,2353,3288,3327,,,1715767974
12332791,2223,4056,63174,,,1715788200
12332792,2054,3827,2291,,,1715774652
12332793,2904,3408,2794,,,1715783853
12332794,4531,3088,,,,1715762022
12332796,1598,1298,,,,1715780414
12332801,2927,2933,,,,1715787665
12332803,3169,2810,2254,,,1715767868
12332804,1685,2130,,,,1715758531
12332805,5038,3491,,,,1715762452
12332806,,,,,,
12332807,2189,3077,3077,,,1715769154
12332808,1667,4526,,,,1715764705
12332810,2646,2496,,,,1715768913
12332811,,,,,,1715778406
12332812,2173,1851,,,,1715756473
12332813,,,,,,
12332814,1799,2532,,,,1715758614
12332941,1996,2752,,,,1715780346
12332942,2120,1780,,,,1715761547
12332943,1798,1739,,,,1715764186
12332944,2236,3458,,,,1715766688
12332945,2208,1972,3100,,,1715771461
12332946,3490,2573,3222,,,1715759586
12332966,1437,1777,,,,1715743300
12332967,2232,2042,4339,,,1715746423
12332968,3159,1914,,,,1715738718
12332969,2076,2684,,,,1715737543
12332970,1345,3175,,,,1715742329
12332971,2537,3217,,,,1715738034
12332972,2889,2942,,,,1715738336
12332973,2152,2251,4195,,,1715750382
12332974,3089,3274,2980,,,1715747769
12332999,2952,4518,3139,,,1715829594
12333010,2175,3892,,,,1715764440
12333012,3420,2834,,,,1715782075
12333014,4766,3683,,,,1715772379
12333016,2185,3047,,,,1715771787
12333018,1787,2183,,,,1715774502
12333023,3637,2846,,,,1715789411
12333026,1637,2941,,,,1715799784
12333027,3140,2407,,,,1715773967
12333029,3153,3584,4205,,,1715793082
12333030,1898,1987,,,,1715779242
12333032,3405,3650,4930,,,1715806687
12333033,3322,2495,,,,1715767265
12333034,5014,2133,4068,,,1715793345
12333035,2885,3830,4049,,,1715779318
12333037,3570,4736,3404,,,1715816903
12333038,2269,1726,,,,1715764353
12333040,3533,3257,,,,1715808773
12333041,2320,6674,3653,,,1715773075
12333042,2955,3038,,,,1715815397
12333043,6219,2700,,,,1715770373
12333044,2179,2883,,,,1715795091
12333045,4654,2944,3381,,,1715771852
12333046,2603,3155,,,,1715801309
12333047,3611,3174,,,,1715783729
12333048,2434,3148,,,,1715777344
12333050,3470,2220,,,,1715783964
12333052,4294,2429,3001,,,1715770942
12333053,2239,4386,2559,,,1715782996
12333055,3471,4278,2970,,,1715795925
12333057,2313,3119,2502,,,1715800514
12333058,2041,1904,,,,1715789202
12333059,2224,2429,2058,,,1715788754
12333061,2120,578,,,,1715783652
12333062,3370,2968,2668,,,1715803130
12333063,3300,1802,,,,1715772073
12333064,2798,2587,,,,1715777011
12333065,2983,2937,,,,1715787291
12333066,2139,2011,,,,1715763604
12333067,3024,2482,,,,1715770914
12333068,3464,2772,3733,,,1715790464
12333069,2920,2743,3512,,,1715774509
12333070,2403,3176,,,,1715769426
12333071,3346,3335,,,,1715787196
12333072,4405,3013,,,,1715783349
12333073,2259,3349,,,,1715811337
12333074,,,,,,1715774438
12333075,,,,,,
12333102,1717,2493,,,,1715833387
12333108,,,,,,
12333112,,,,,,
12333247,2599,2220,,,,1715835961
12333348,2878,2609,2675,,,1715831212
12333349,2695,2667,,,,1715828148
12333391,3249,4828,,,,1715765285
12334029,3605,2727,,,,1715838954
12334044,1722,1967,3189,,,1715760848
12334069,2165,2394,,,,1715856417
12334088,3171,2898,,,,1715775230
12334105,2609,3565,3298,,,1715765172
12334129,3128,3150,,,,1715826748
12334138,2630,3423,3099,,,1715765128
12334225,,,,,,
12334249,5070,2786,,,,1715764336
12334250,3306,2800,5479,,,1715760914
12334251,4662,3167,,,,1715753200
12334252,3580,3588,,,,1715738941
12334253,1619,2192,,,,1715744762
12334254,4227,3716,2667,,,1715750629
12334255,2327,2990,,,,1715746583
12334256,2468,2981,,,,1715750621
12334257,3040,2382,,,,1715738362
12334286,3242,3030,,,,1715854212
12334306,5768,2586,,,,1715762544
12334307,3883,4424,3321,,,1715781050
12334308,3456,2804,,,,1715760573
12334309,3650,3940,,,,1715761087
12334310,1944,3281,2440,,,1715775634
12334311,2337,2292,,,,1715766942
12334312,1826,1895,,,,1715768250
12334318,1964,1776,,,,1715773475
12334319,2272,2785,,,,1715764589
12334320,1848,2365,,,,1715768569
12334321,2249,2790,3374,,,1715765806
12334322,2210,1394,,,,1715759063
12334323,2671,4275,2570,,,1715768750
12334324,2663,3564,,,,1715772730
12334325,2754,2096,3179,,,1715777098
12334348,2241,2647,4350,,,1715777323
12334349,2865,2004,3599,,,1715770078
12334350,1690,3373,3194,,,1715758779
12334351,2317,3605,,,,1715755563
12334352,1691,1784,2504,,,1715774609
12334353,3790,5224,4405,,,1715769239
12334354,3339,3284,4100,,,1715780261
12334355,3238,3028,,,,1715783619
12334356,2320,4366,,,,1715773721
12334357,3665,2518,4629,,,1715768832
12334424,2899,2226,,,,1715778205
12334425,2234,2002,,,,1715760730
12334426,3867,3008,,,,1715772957
12334431,,,,,,
12334437,2151,2152,,,,1715762537
12334452,2363,2049,,,,1715860136
12334464,2088,4526,,,,1715758963
12334465,1723,2139,,,,1715758738
12334466,2745,1783,,,,1715764860
12334467,1839,1664,,,,1715758765
12334468,,,,,,
12334469,3643,3298,,,,1715768128
12334470,3402,3076,3987,,,1715773982
12334471,4756,3393,,,,1715762268
12334472,2923,2457,,,,1715765297
12334473,1466,2123,,,,1715758801
12334474,2193,2926,,,,1715766881
12334476,1942,365,,,,1715771783
12334477,3612,1415,,,,1715766227
12334478,2797,5139,2023,,,1715779091
12334479,2873,2193,2251,,,1715772201
12334502,2729,2700,,,,1715766132
12334503,2987,2973,,,,1715760044
12334505,2164,3215,,,,1715767459
12334506,4494,4474,3443,,,1715772827
12334507,2715,4476,,,,1715759907
12334508,1891,2424,,,,1715773655
12334509,2803,2620,,,,1715759921
12334510,3683,2955,,,,1715780698
12334512,3726,3988,4689,,,1715779099
12334515,2174,2038,,,,1715769565
12334516,2679,2565,,,,1715781513
12334517,2831,1529,,,,1715772311
12334518,1929,3506,,,,1715780768
12334519,2395,2897,,,,1715764957
12334520,1734,2921,3624,,,1715784639
12334521,2822,2831,3261,,,1715768423
12334522,1508,2563,,,,1715763938
12334523,2693,4643,,,,1715781452
12334524,2840,3454,,,,1715765309
12334525,2059,2340,,,,1715780169
12334526,3033,5226,,,,1715766484
12334528,2227,3142,,,,1715780744
12334529,2032,2304,,,,1715772116
12334565,3104,2636,2031,,,1715772838
12334566,2465,2475,,,,1715763981
12334568,3397,2809,,,,1715848696
12334570,2776,3241,,,,1715764204
12334571,2682,2908,,,,1715764234
12334572,2464,3006,1714,,,1715773870
