match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
12328375,2,2,7,7,,,,,,,,,
12328376,0,1,0,0,,,,,,,,,
12328377,1,1,1,2,,,,,,,,,
12328378,3,3,6,8,,,,,,,,,
12328379,2,2,6,7,,,,,,,,,
12328381,,,,,,,,,,,,,
12328382,3,3,6,7,10,,,,5,,,,
12328383,2,2,7,5,14,,,,,,,,
12328384,2,2,6,4,6,,,,,,,,
12328386,0,0,5,3,,,,,,,,,
12328387,3,3,8,6,,,,,,,,,
12328388,3,3,6,7,,,,,,,,,
12328389,0,1,1,7,,,,,,,,,
12328391,2,2,7,6,,,,,,,,,
12328392,3,2,6,7,,,,,,,,,
12328393,0,0,4,3,,,,,,,,,
12328394,0,0,1,1,,,,,,,,,
12328395,2,3,6,7,,,,,,,,,
12328396,2,3,6,7,,,,,,,,,
12328397,3,3,7,7,,,,,,,,,
12328398,0,1,1,4,,,,,,,,,
12328399,,,,,,,,,,,,,
12328400,2,2,6,7,,,,,,,,,
12328401,1,0,1,0,,,,,,,,,
12328402,1,1,5,2,,,,,,,,,
12328403,2,3,6,7,11,,,,7,,,,
12328404,2,2,6,6,,,,,,,,,
12328405,3,2,6,6,,,,,,,,,
12328406,3,3,7,6,,,,,,,,,
12328412,1,0,4,5,,,,,,,,,
12328413,2,3,7,7,,,,,,,,,
12328414,1,0,3,5,,,,,,,,,
12328415,1,1,3,2,,,,,,,,,
12328416,3,3,7,4,11,,,,,,,,
12328422,2,3,6,5,10,,,,,,,,
12328423,3,3,7,7,,,,,,,,,
12328449,3,3,6,7,,,,,,,,,
12328455,3,2,6,2,7,,,,,,,,
12328463,2,3,7,7,7,,,6,7,,,,
12328464,1,2,6,3,6,,,,,,,,
12328465,3,3,3,6,6,,,,,,,,
12328466,1,0,1,5,,,,,,,,,
12328467,2,2,2,7,6,,,,,,,,
12328468,2,2,7,7,,,,,,,,,
12328469,,,,,,,,,,,,,
12328478,2,3,7,6,,,,,,,,,
12328484,1,0,3,0,,,,,,,,,
12328485,0,0,3,5,,,,,,,,,
12328486,2,2,6,6,,,,,,,,,
12328496,0,0,4,3,,,,,,,,,
12328505,1,0,1,1,,,,,,,,,
12328508,1,0,3,5,,,,,,,,,
12328509,1,0,3,1,,,,,,,,,
12328510,3,3,6,7,,,,,,,,,
12328516,1,0,1,5,,,,,,,,,
12328517,0,1,1,5,,,,,,,,,
12328565,3,3,7,7,,,,,,,,,
12328566,3,2,6,6,,,,,,,,,
12328567,1,1,6,3,,,,,,,,,
12328568,3,2,6,7,,,,,,,,,
12328569,3,3,7,7,,,,,,,,,
12328573,3,3,7,7,,,,,,,,,
12328574,2,2,8,4,6,,,9,,,,,
12328575,3,2,6,6,,,,,,,,,
12328594,2,2,6,3,5,,,,,,,,
12328595,2,1,6,4,7,,,,,4,,,
12328596,0,0,1,,,,,,,,,,
12328597,2,2,7,7,,,,,,,,,
12328598,,,,,,,,,,,,,
12328645,3,3,6,7,,,,,,,,,
12328646,3,2,7,3,6,,,,,,,,
12328651,3,2,2,8,6,,,,,,,,
12328663,2,2,6,6,,,,,,,,,
12328664,2,2,6,7,,,,,,,,,
12328669,0,0,3,5,,,,,,,,,
12328670,1,1,6,2,,,,0,,,,,
12328671,2,2,6,7,,,,,,,,,
12328673,2,3,3,6,6,,,,,,,,
12328675,1,0,3,6,,,,,5,,,,
12328686,2,2,7,6,,,,,,,,,
12328745,,,,,,,,,,,,,
12328746,1,1,4,1,,,,,,,,,
12328768,2,2,7,7,,,,,,,,,
12328780,0,0,4,3,,,,,,,,,
12328781,,,,,,,,,,,,,
12328782,3,2,6,8,,,,,,,,,
12328783,0,1,7,4,,,,,,,,,
12329464,0,1,4,3,,,,,,,,,
12329466,3,3,6,7,,,,,,,,,
12329473,2,1,7,4,3,,,,,,,,
12329474,0,1,4,1,,,,,,,,,
12329475,3,2,7,6,,,,,,,,,
12329478,1,0,6,,,,,,,,,,
12329486,2,3,8,6,,,,,,,,,
12329487,2,3,6,6,,,,,,,,,
12329787,2,2,6,6,,,,,,,,,
12329792,3,3,7,7,,,,,,,,,
12330148,2,2,7,7,,,,,,,,,
12330357,2,1,6,4,4,,,,,,,,
12330478,0,1,4,3,,,,,,,,,
12330479,2,2,7,6,,,,,,,,,
12330480,1,1,4,1,,,,,,,,,
12330481,0,0,0,1,,,,,,,,,
12330482,2,3,7,6,,,,,,,,,
12330483,1,0,0,1,,,,,,,,,
12330541,3,3,7,7,,,,,,,,,
12330575,0,0,4,1,,,,,,,,,
12330576,1,1,6,4,3,,,,,,,,
12330577,0,1,3,4,,,,,,,,,
12330580,3,3,7,7,,,,,,,,,
12330581,3,2,7,8,,,,,,,,,
12330582,2,2,6,7,,,,,,,,,
12330583,3,3,6,3,10,,,,,,,,
12330584,2,2,6,7,,,,,,,,,
12330587,2,3,7,7,,,,,,,,,
12330589,2,3,7,7,13,,,6,,,,,
12330612,2,1,7,4,,,,8,,,,,
12330702,3,3,7,6,,,,,,,,,
12331998,1,1,4,3,,,,,,,,,
12332000,1,0,3,4,,,,,,,,,
12296915,3,2,7,7,,,,,8,,,,
12296950,2,2,6,6,,,,,,,,,
12296989,1,1,6,5,3,,,,,,,,
12299516,2,2,7,6,6,,,6,,,,,
12299518,3,3,7,6,,,,7,,,,,
12299519,3,2,6,6,6,,,,11,,,,
12299523,1,0,2,3,,,,,,,,,
12299525,3,3,8,8,,,,7,13,,,,
12299527,2,2,6,7,,,,,,,,,
12299528,2,3,6,7,,,,,,,,,
12299533,3,3,8,6,,,,7,,,,,
12299534,1,1,2,4,,,,,,,,,
12299559,3,2,7,8,,,,,7,,,,
12299560,1,1,2,7,5,,,,,,,,
12299564,1,1,6,4,,,,3,,,,,
12299565,1,2,7,5,4,,,7,,,,,
12299567,2,3,3,7,7,,,,,,,,
12299571,2,3,7,7,,,,9,,,,,
12299572,3,2,6,7,,,,,,,,,
12299573,3,2,2,7,7,,,,,,,,
12302272,2,2,8,7,,,,,,,,,
12302273,0,1,2,5,,,,,,,,,
12302284,2,3,7,6,,,,,,,,,
12302286,3,2,7,6,,,,,,,,,
12302287,2,2,6,6,7,,,,,,,,
12302288,2,2,4,7,1,,,,,,,,
12302293,2,3,7,7,,,,,,,,,
12302294,1,0,5,1,,,,,,,,,
12302295,3,3,6,7,,,,,,,,,
12302296,3,3,6,7,7,,,,7,,,,
12302312,2,3,7,6,,,,,,,,,
12302316,1,2,6,1,7,,,,,8,,,
12302328,2,1,6,4,6,,,,,4,,,
12325598,3,2,8,7,,,,7,,,,,
12325605,,,7,2,,,,,,,,,
12325859,0,1,3,4,,,,,,,,,
12325860,2,2,6,6,,,,,,,,,
12325863,2,2,7,6,,,,,,,,,
12325869,,,,,,,,,,,,,
12325960,1,2,6,2,0,,,,,,,,
12325965,2,2,7,7,,,,,,,,,
12325966,2,1,7,4,4,,,,,,,,
12325968,3,3,7,7,,,,,,,,,
12325971,3,2,8,6,,,,,,,,,
12325974,0,1,7,1,,,,5,,,,,
12325978,2,3,6,6,,,,,,,,,
12325979,2,2,6,4,8,,,,,7,,,
12325980,0,1,7,2,,,,7,,,,,
12325981,0,0,7,4,,,,6,,,,,
12325982,3,3,6,8,,,,,11,,,,
12325983,2,3,7,8,,,,,8,,,,
12326063,1,1,1,4,,,,,,,,,
12326067,3,2,5,6,10,,,,,,,,
12326068,1,1,3,6,13,,,,,,,,
12326071,2,2,7,6,,,,,,,,,
12326073,3,3,6,4,10,,,,,,,,
12326098,1,0,6,0,,,,,,,,,
12326105,0,0,0,1,,,,,,,,,
12326106,3,3,7,7,,,,,,,,,
12326121,0,0,1,5,,,,,,,,,
12326123,2,1,8,6,8,,,,,,,,
12326127,1,1,1,1,,,,,,,,,
12326129,,,,,,,,,,,,,
12326131,2,2,7,7,,,,,,,,,
12326138,0,0,0,2,,,,,,,,,
12326144,2,3,6,7,,,,,,,,,
12326148,2,2,7,6,,,,,,,,,
12326153,2,3,2,6,11,,,,,,,,
12326154,2,2,6,6,,,,,,,,,
12326161,0,1,1,5,,,,,,,,,
12326162,2,2,6,7,,,,,,,,,
12326163,2,2,2,6,5,,,,,,,,
12326166,2,1,4,6,4,,,,,,,,
12326168,,,,,,,,,,,,,
12326172,0,0,4,5,,,,,,,,,
12326173,,,,,,,,,,,,,
12326176,2,2,5,8,6,,,,,,,,
12326344,0,0,4,1,,,,,,,,,
12326360,3,3,6,6,,,,,,,,,
12326362,1,0,6,2,,,,,,,,,
12326363,,,,,,,,,,,,,
12326367,2,3,7,7,,,,,,,,,
12326368,2,3,6,7,,,,,,,,,
12326369,2,3,4,6,8,,,,,8,,,
12326424,2,3,7,4,7,,,,,,,,
12326425,3,3,7,7,7,,,7,,,,,
12326431,3,2,4,6,7,,,,,,,,
12326441,1,0,3,2,,,,,,,,,
12326444,1,2,7,3,4,,,8,,,,,
12326476,3,3,7,6,,,,,,,,,
12326478,2,2,6,4,11,,,,,,,,
12326481,3,2,7,7,,,,,,,,,
12326501,3,3,6,7,,,,,,,,,
12326507,2,3,6,7,,,,,,,,,
12326510,,,,,,,,,,,,,
12326512,3,3,7,6,,,,,,,,,
12326562,1,1,2,1,,,,,,,,,
12326565,2,2,2,7,7,,,,,,,,
12326570,0,0,4,1,,,,,,,,,
12326571,2,2,7,7,,,,,,,,,
12326573,1,1,7,4,8,,,,,,,,
12326576,1,1,1,2,,,,,,,,,
12326578,2,3,7,7,,,,,,,,,
12326583,0,0,1,3,,,,,,,,,
12326584,1,1,0,1,,,,,,,,,
12326585,0,0,5,2,,,,,,,,,
12326586,3,3,7,7,,,,,,,,,
12326587,0,0,0,0,,,,,,,,,
12326588,,,,,,,,,,,,,
12326591,2,2,7,6,7,,,,,,,,
12326592,1,1,4,2,,,,,,,,,
12326596,1,1,4,5,,,,,,,,,
12326598,1,1,6,6,,,,,,,,,
12326601,3,2,7,6,,,,,,,,,
12326644,2,2,7,7,,,,,,,,,
12326646,3,2,7,7,7,,,8,7,,,,
12326647,3,2,6,7,,,,,,,,,
12326650,2,3,7,6,,,,,,,,,
12326651,1,1,7,7,1,,,,3,,,,
12326653,3,2,7,7,,,,,,,,,
12326654,2,2,5,7,7,,,,,,,,
12326847,1,0,4,4,,,,,,,,,
12326848,3,3,7,6,,,,,,,,,
12326849,3,2,7,6,,,,,,,,,
12326850,2,2,7,7,,,,,,,,,
12326851,2,2,7,7,,,,,,,,,
12326852,2,2,6,7,,,,,,,,,
12326853,1,1,5,2,,,,,,,,,
12326854,3,3,7,7,,,,,,,,,
12326855,3,2,7,8,,,,,,,,,
12326856,1,1,4,5,,,,,,,,,
12326857,3,2,7,7,,,,,,,,,
12326858,1,2,6,7,11,,,,,,,,
12326859,1,0,0,1,,,,,,,,,
12326860,3,3,8,6,11,,,,,,,,
12326861,3,3,6,7,,,,,,,,,
12326862,2,2,7,6,,,,,,,,,
12326938,,,,,,,,,,,,,
12326942,1,0,3,2,,,,,,,,,
12326943,2,2,7,7,,,,,,,,,
12326944,,,,,,,,,,,,,
12326945,3,2,6,7,,,,,,,,,
12326950,1,0,1,2,,,,,,,,,
12326951,,,,,,,,,,,,,
12326952,2,2,7,7,,,,,,,,,
12326994,2,3,7,4,7,,,,,7,,,
12326995,,,,,,,,,,,,,
12326996,1,2,3,6,7,,,,,8,,,
12326997,2,3,7,6,,,,7,,,,,
12326998,1,1,7,3,2,,,,,,,,
12326999,0,1,0,0,,,,,,,,,
12327000,1,1,3,4,,,,,,,,,
12327002,1,1,4,7,4,,,,,,,,
12327003,2,3,6,7,,,,,,,,,
12327336,3,2,6,8,,,,,,,,,
12327383,3,3,5,7,7,,,,,,,,
12327387,,,,,,,,,,,,,
12327400,3,3,6,7,,,,,,,,,
12327404,3,2,7,8,,,,,7,,,,
12327405,2,3,6,7,7,,,,4,,,,
12327414,1,0,3,5,,,,,,,,,
12327416,1,1,1,4,,,,,,,,,
12327418,1,1,2,5,,,,,,,,,
12327514,3,2,1,7,10,,,,,,,,
12327560,2,2,6,6,,,,,,,,,
12327561,3,3,7,6,,,,,,,,,
12327562,3,2,7,6,,,,,,,,,
12327563,3,3,6,6,,,,,,,,,
12327564,2,2,6,6,,,,,,,,,
12327565,0,1,1,2,,,,,,,,,
12327566,0,0,7,3,,,,,,,,,
12327567,1,2,6,5,10,,,,,,,,
12327568,2,3,7,7,,,,,,,,,
12327569,2,2,7,6,,,,,,,,,
12327570,0,0,3,2,,,,,,,,,
12327571,0,1,2,2,,,,,,,,,
12327572,1,0,4,3,,,,,,,,,
12327573,3,3,7,3,10,,,,,,,,
12327574,2,1,6,3,4,,,,,,,,
12327575,2,1,7,7,2,,,,,,,,
12327609,3,2,7,6,6,,,4,,,,,
12327610,0,0,3,3,,,,,,,,,
12327611,3,3,6,6,,,,,,,,,
12327612,2,3,2,7,6,,,,8,,,,
12327613,2,3,7,7,,,,,,,,,
12327614,3,3,3,6,7,,,,,,,,
12327615,3,3,6,7,,,,,,,,,
12327622,1,1,1,6,4,,,,,,,,
12327646,0,1,0,2,,,,,,,,,
12327647,0,1,0,2,,,,,,,,,
12327648,0,1,4,7,,,,,3,,,,
12327649,1,0,1,2,,,,,,,,,
12327650,1,1,6,1,,,,,,,,,
12327651,3,2,6,3,8,,,,,,,,
12327652,1,1,6,3,7,,,,,5,,,
12327653,1,1,1,0,,,,,,,,,
12327669,0,0,6,5,,,,,,,,,
12327682,3,3,7,8,,,,,,,,,
12327693,2,3,6,6,,,,,,,,,
12327694,3,2,6,6,,,,,,,,,
12327711,2,3,7,7,,,,,,,,,
12327723,0,1,3,4,,,,,,,,,
12327827,3,2,3,7,10,,,,7,,,,
12327846,3,2,7,4,7,,,,,7,,,
12327847,3,2,5,7,10,,,,,,,,
12327848,2,3,7,6,,,,,,,,,
12327849,1,2,7,5,2,,,,,,,,
12327851,0,1,1,3,,,,,,,,,
12327856,3,2,7,6,,,,,,,,,
12327857,3,2,7,6,,,,,,,,,
12327858,2,2,6,7,,,,,,,,,
12327859,0,1,5,5,,,,,,,,,
12327860,2,2,7,7,,,,,,,,,
12327861,3,3,6,7,,,,,,,,,
12327862,2,2,4,7,6,,,,,2,,,
12327863,2,2,6,7,,,,,,,,,
12327864,2,2,7,6,,,,,,,,,
12327869,3,2,6,6,,,,,,,,,
12327883,0,0,6,3,,,,2,,,,,
12327884,1,0,4,5,,,,,,,,,
12327885,3,2,6,6,,,,,,,,,
12327886,0,1,4,6,,,,,3,,,,
12327887,3,2,7,6,,,,,,,,,
12327888,3,2,7,7,,,,,,,,,
12327889,3,2,7,7,,,,,,,,,
12327890,3,2,6,6,,,,,,,,,
12327891,2,1,2,6,5,,,,,,,,
12327892,2,2,8,4,6,,,13,,,,,
12327893,1,1,4,6,,,,,,,,,
12327894,3,2,7,7,,,,,,,,,
12327895,0,0,3,5,,,,,,,,,
12327896,1,0,3,7,,,,,11,,,,
12327897,0,0,6,7,,,,3,3,,,,
12327898,2,2,6,6,,,,,,,,,
12327899,0,0,1,6,,,,,,,,,
12327902,1,0,4,2,,,,,,,,,
12327903,2,2,6,6,,,,,,,,,
12327912,2,2,6,7,7,,,4,,,,,
12327921,0,1,4,1,,,,,,,,,
12327922,2,2,3,7,10,,,,,,,,
12327923,1,0,3,4,,,,,,,,,
12327924,3,2,6,4,6,,,,,,,,
12327926,3,2,7,7,,,,,,,,,
12327928,0,1,4,6,,,,,5,,,,
12327931,2,3,8,7,,,,,,,,,
12327932,2,1,7,4,5,,,,,,,,
12327933,1,2,8,,,,,8,,,,,
12327936,3,2,7,7,,,,,,,,,
12327937,2,2,6,7,,,,,,,,,
12327939,2,2,6,7,,,,,,,,,
12327940,3,3,2,7,13,,,,,,,,
12327941,2,3,6,6,,,,,,,,,
12327943,2,2,3,6,11,,,,,,,,
12327944,3,2,7,7,,,,,,,,,
12327946,2,2,7,4,6,,,,,,,,
12327947,3,2,7,7,,,,,7,,,,
12327948,2,3,7,8,,,,,,,,,
12327955,3,3,3,8,11,,,,7,,,,
12327956,1,0,1,1,,,,,,,,,
12327957,0,1,4,6,,,,,3,,,,
12327974,3,2,7,7,,,,,,,,,
12327975,3,3,4,7,10,,,,,,,,
12327976,2,2,7,6,,,,,,,,,
12327980,3,2,6,7,,,,,,,,,
12328018,2,2,7,7,,,,,,,,,
12328044,2,3,7,6,,,,,,,,,
12328052,3,2,6,7,11,,,,,,,,
12328053,3,2,7,6,,,,,,,,,
12328054,2,1,7,3,3,,,,,,,,
12328055,0,1,2,3,,,,,,,,,
12328056,2,2,6,6,,,,,,,,,
12328057,2,3,3,6,10,,,,,,,,
12328058,1,0,3,3,,,,,,,,,
12328059,0,1,5,4,,,,,,,,,
12328060,2,2,7,7,,,,,,,,,
12328061,2,3,6,6,,,,,,,,,
12328062,3,3,6,4,10,,,,,,,,
12328063,3,3,6,7,,,,,,,,,
12328064,1,1,3,4,,,,,,,,,
12328065,0,1,6,4,,,,,,,,,
12328066,2,2,7,7,,,,,,,,,
12328075,1,1,4,,,,,,,,,,
12328077,0,0,6,4,,,,,,,,,
12328079,3,2,7,6,,,,,,,,,
12328175,2,1,3,6,3,,,,,,,,
12328181,1,2,2,6,2,,,,,,,,
12328182,1,1,4,3,,,,,,,,,
12328183,2,2,6,6,,,,,,,,,
12328184,3,2,7,6,,,,,,,,,
12328185,1,2,8,3,3,,,,,,,,
12328189,3,2,2,7,7,,,,,,,,
12328190,2,2,8,7,,,,7,,,,,
12328191,0,1,5,2,,,,,,,,,
12328192,2,3,7,7,,,,,,,,,
12328193,2,3,6,8,,,,,7,,,,
12328194,2,2,5,6,10,,,,,,,,
12328195,2,2,6,6,10,,,,3,,,,
12328196,3,3,7,6,,,,,,,,,
12328197,3,2,5,7,11,,,,,,,,
12328198,3,3,6,8,,,,,8,,,,
12328199,3,2,6,7,,,,,7,,,,
12328200,1,2,6,5,6,,,,,4,,,
12328204,1,2,6,4,3,,,,,,,,
12328205,3,2,7,2,8,,,,,7,,,
12328207,2,3,6,6,7,,,5,,,,,
12328209,2,3,6,3,10,,,,,,,,
12328210,2,2,7,3,10,,,,,,,,
12328211,3,3,6,6,,,,,,,,,
12328212,3,2,6,6,,,,,,,,,
12328213,1,1,6,6,10,,,,,,,,
12328214,3,2,4,7,11,,,,,,,,
12328215,2,3,7,7,,,,,,,,,
12328216,0,1,4,3,,,,,,,,,
12328217,0,0,1,6,,,,,,,,,
12328218,2,2,7,7,,,,,,,,,
12328219,0,1,4,4,,,,,,,,,
12328220,2,3,3,6,10,,,,,,,,
12328221,3,2,5,7,11,,,,,,,,
12328222,2,2,6,5,10,,,,,,,,
12328223,2,2,6,7,,,,,,,,,
12328224,2,2,5,6,9,,,,,,,,
12328225,2,3,7,6,,,,,,,,,
12328226,2,3,4,6,6,,,,,,,,
12328229,1,1,7,3,1,,,,,,,,
12328230,0,0,5,4,,,,,,,,,
12328231,1,0,1,,,,,,,,,,
12328233,0,1,6,4,,,,,,,,,
12328237,0,0,2,5,,,,,,,,,
12328238,2,2,3,6,0,,,,,,,,
12328244,2,2,7,7,,,,,,,,,
12328245,2,2,7,6,,,,,,,,,
12328246,3,3,8,7,,,,,,,,,
12328251,1,0,3,2,,,,,,,,,
12328252,2,2,7,6,,,,,,,,,
12328253,1,0,2,7,,,,,,,,,
12328254,1,1,5,3,,,,,,,,,
12328255,3,2,6,3,10,,,,,,,,
12328256,3,3,7,7,,,,,,,,,
12328257,2,2,7,6,7,,,,,,,,
12328258,2,2,6,6,,,,,,,,,
12328259,3,3,6,6,,,,,,,,,
12328260,3,2,6,6,,,,,,,,,
12328261,2,2,2,8,11,,,,,,,,
12328262,3,2,7,6,11,,,,,,,,
12328263,2,2,4,6,11,,,,,,,,
12328264,3,3,6,6,,,,,,,,,
12328265,2,3,6,6,,,,,,,,,
12328266,2,2,8,5,6,,,,,,,,
12328267,3,2,6,6,13,,,,,,,,
12328268,3,2,6,7,11,,,,,,,,
12328269,2,2,2,8,13,,,,,,,,
12328270,2,2,6,7,,,,,,,,,
12328271,3,2,6,6,,,,,,,,,
12328272,2,3,5,7,11,,,,,,,,
12328273,0,1,3,2,,,,,,,,,
12328274,0,1,2,3,,,,,,,,,
12328275,1,2,3,7,5,,,,,,,,
12328277,0,0,4,2,,,,,,,,,
12328278,3,3,7,6,,,,,,,,,
12328279,,,,,,,,,,,,,
12328280,2,3,7,7,,,,,,,,,
12328281,2,3,7,6,,,,,,,,,
12328282,2,3,6,7,,,,,,,,,
12328283,3,3,7,6,11,,,,,,,,
12328284,3,2,6,6,,,,,,,,,
12328285,2,2,3,7,10,,,,,,,,
12328286,3,3,6,7,,,,,,,,,
12328287,0,0,3,3,,,,,,,,,
12328288,0,1,2,4,,,,,,,,,
12328289,2,1,6,2,8,,,,,,,,
12328290,2,3,7,6,,,,,,,,,
12328291,2,2,7,6,,,,,,,,,
12328292,2,3,7,7,,,,,,,,,
12328293,3,2,7,7,,,,,,,,,
12328294,0,0,3,4,,,,,,,,,
12328306,2,3,7,7,,,,,,,,,
12328307,0,1,3,1,,,,,,,,,
12328308,1,1,2,0,,,,,,,,,
12328309,,,,,,,,,,,,,
12328310,2,2,6,7,,,,,,,,,
12328311,1,0,1,3,,,,,,,,,
12328312,3,2,6,6,,,,,,,,,
12328313,3,2,3,7,10,,,,,,,,
12328314,0,1,3,2,,,,,,,,,
12328315,2,2,7,6,,,,,,,,,
12328316,3,3,6,6,,,,,,,,,
12328317,2,2,8,7,,,,8,,,,,
12328318,3,3,7,7,,,,,,,,,
12328319,3,2,7,6,,,,,,,,,
12328320,2,1,6,2,2,,,,,,,,
12328321,,,,,,,,,,,,,
12328322,1,1,6,6,,,,,,,,,
12328323,2,2,6,7,,,,,,,,,
12328324,,,,,,,,,,,,,
12328325,2,1,7,2,8,,,,,,,,
12328326,2,1,7,7,5,,,,5,,,,
12328327,3,3,6,7,,,,,,,,,
12328328,3,3,7,7,,,,,,,,,
12328329,1,1,2,6,7,,,,,,,,
12328330,0,0,1,3,,,,,,,,,
12328331,1,2,8,1,10,,,9,,,,,
12328332,1,0,4,0,,,,,,,,,
12328333,3,2,7,6,,,,,,,,,
12328334,3,2,7,7,,,,,,,,,
12328335,2,2,7,7,,,,,,,,,
12328336,2,1,4,6,7,,,,,,,,
12328337,3,3,6,7,,,,,,,,,
12328338,2,3,6,7,,,,,,,,,
12328339,,,,,,,,,,,,,
12328340,,,,,,,,,,,,,
12328341,1,1,2,5,,,,,,,,,
12328342,0,1,1,4,,,,,,,,,
12328343,1,1,3,3,,,,,,,,,
12328344,2,3,6,6,,,,,,,,,
12328345,2,3,7,6,,,,,,,,,
12328346,2,3,6,6,,,,,,,,,
12328354,1,0,2,5,,,,,,,,,
12328355,2,1,7,4,4,,,,,,,,
12328356,0,1,3,0,,,,,,,,,
12328357,0,1,0,3,,,,,,,,,
12328358,1,1,2,1,,,,,,,,,
12328359,3,3,6,7,,,,,,,,,
12328360,2,2,7,6,,,,,,,,,
12328361,3,3,8,7,,,,,,,,,
12328362,3,2,6,7,,,,,,,,,
12328363,1,0,5,6,,,,,,,,,
12328364,2,2,7,7,,,,,,,,,
12328365,2,2,7,7,,,,,,,,,
12328366,2,2,6,7,,,,,,,,,
12328367,2,3,6,6,,,,,,,,,
12328368,2,3,7,6,,,,,,,,,
12328369,2,3,7,7,,,,,,,,,
12328370,2,1,3,7,4,,,,,,,,
12328371,3,3,6,7,,,,,,,,,
12328372,,,,,,,,,,,,,
12328373,0,1,4,4,,,,,,,,,
12328374,1,0,5,4,,,,,,,,,
12328375,3,2,6,6,,,,,,,,,
12328376,0,1,1,1,,,,,,,,,
12328377,1,1,1,2,,,,,,,,,
12328378,3,3,7,7,,,,,,,,,
12328379,2,2,7,6,,,,,,,,,
12328381,,,,,,,,,,,,,
12328382,2,3,6,7,11,,,,5,,,,
12328383,1,1,7,6,13,,,,,,,,
12328384,2,2,7,3,7,,,,,,,,
12328386,0,1,5,3,,,,,,,,,
12328387,3,3,7,6,,,,,,,,,
12328388,3,2,7,6,,,,,,,,,
12328389,1,1,0,7,,,,,,,,,
12328391,3,3,6,6,,,,,,,,,
12328392,2,2,6,6,,,,,,,,,
12328393,1,0,4,2,,,,,,,,,
12328394,1,0,1,0,,,,,,,,,
12328395,2,2,7,6,,,,,,,,,
12328396,3,2,7,7,,,,,,,,,
12328397,3,2,7,7,,,,,,,,,
12328398,0,1,1,5,,,,,,,,,
12328399,,,,,,,,,,,,,
12328400,3,2,6,7,,,,,,,,,
12328401,0,1,1,1,,,,,,,,,
12328402,1,1,4,2,,,,,,,,,
12328403,2,3,7,7,11,,,,6,,,,
12328404,2,3,6,7,,,,,,,,,
12328405,3,3,7,7,,,,,,,,,
12328406,3,2,7,7,,,,,,,,,
12328412,1,0,3,4,,,,,,,,,
12328413,3,3,7,6,,,,,,,,,
12328414,0,0,3,4,,,,,,,,,
12328415,1,1,4,1,,,,,,,,,
12328416,3,3,8,4,11,,,,,,,,
12328422,3,3,6,6,11,,,,,,,,
12328423,2,2,6,7,,,,,,,,,
12328449,3,2,7,7,,,,,,,,,
12328455,3,3,7,1,7,,,,,,,,
12328463,3,2,7,7,6,,,7,7,,,,
12328464,1,2,6,2,5,,,,,,,,
12328465,3,2,3,7,7,,,,,,,,
12328466,0,0,2,4,,,,,,,,,
12328467,2,2,2,7,6,,,,,,,,
12328468,2,3,8,7,,,,,,,,,
12328469,,,,,,,,,,,,,
12328478,3,3,6,6,,,,,,,,,
12328484,0,1,4,0,,,,,,,,,
12328485,0,0,3,5,,,,,,,,,
12328486,3,3,7,6,,,,,,,,,
12328496,1,0,4,2,,,,,,,,,
12328505,1,0,0,0,,,,,,,,,
12328508,1,1,4,4,,,,,,,,,
12328509,1,0,3,1,,,,,,,,,
12328510,3,2,6,7,,,,,,,,,
12328516,1,0,2,6,,,,,,,,,
12328517,1,1,0,6,,,,,,,,,
12328565,3,2,6,7,,,,,,,,,
12328566,2,3,7,7,,,,,,,,,
12328567,1,1,5,2,,,,,,,,,
12328568,3,2,6,6,,,,,,,,,
12328569,2,2,7,7,,,,,,,,,
12328573,3,2,8,6,,,,,,,,,
12328574,3,3,8,4,7,,,9,,,,,
12328575,3,2,6,7,,,,,,,,,
12328594,2,2,6,3,5,,,,,,,,
12328595,1,2,7,5,6,,,,,5,,,
12328596,0,1,1,,,,,,,,,,
12328597,3,2,6,7,,,,,,,,,
12328598,,,,,,,,,,,,,
12328645,3,2,7,7,,,,,,,,,
12328646,3,2,6,3,7,,,,,,,,
12328651,2,3,2,7,7,,,,,,,,
12328663,3,3,7,6,,,,,,,,,
12328664,2,3,6,6,,,,,,,,,
12328669,1,1,2,5,,,,,,,,,
12328670,1,1,7,3,,,,1,,,,,
12328671,2,3,7,7,,,,,,,,,
12328673,2,2,3,7,6,,,,,,,,
12328674,1,1,4,6,1,,,,,,,,
12328675,0,0,4,7,,,,,6,,,,
12328676,3,3,6,7,,,,,,,,,
12328677,3,2,7,6,,,,,,,,,
12328678,3,3,6,6,,,,,,,,,
12328680,2,1,6,4,2,,,,,,,,
12328682,,,,,,,,,,,,,
12328683,3,3,7,8,,,,,7,,,,
12328684,2,2,7,6,,,,,,,,,
12328686,3,3,6,7,,,,,,,,,
12328745,,,,,,,,,,,,,
12328746,1,0,4,2,,,,,,,,,
12328768,3,2,7,7,,,,,,,,,
12328780,1,1,3,2,,,,,,,,,
12328781,,,,,,,,,,,,,
12328782,2,3,7,8,,,,,,,,,
12328783,0,1,7,4,,,,,,,,,
12328790,2,2,6,2,11,,,,,,,,
12328791,1,1,3,1,,,,,,,,,
12328792,3,3,7,6,,,,,,,,,
12328793,1,0,0,2,,,,,,,,,
12328794,1,1,6,6,8,,,,,,,,
