match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
12344403,130602,"Deauville, Singles Qualifying, M-ITF-FRA-13A",deauville-singles-qualifying-m-itf-fra-13a,,ITF Men,itf-men,16,Red clay,,True,False,False,False,0,2
12344409,130602,"Deauville, Singles Qualifying, M-ITF-FRA-13A",deauville-singles-qualifying-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,False,True,True,False,0,2
12344410,130602,"Deauville, Singles Qualifying, M-ITF-FRA-13A",deauville-singles-qualifying-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,True,False,False,False,0,2
12344417,130602,"Deauville, Singles Qualifying, M-ITF-FRA-13A",deauville-singles-qualifying-m-itf-fra-13a,,ITF Men,itf-men,16,Red clay,,True,True,True,False,0,2
12344418,130602,"Deauville, Singles Qualifying, M-ITF-FRA-13A",deauville-singles-qualifying-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,False,True,True,True,0,2
12344436,130605,"Otocec, Singles Qualifying, W-ITF-SLO-06A",otocec-singles-qualifying-w-itf-slo-06a,,ITF Women,itf-women,18,Red clay,,False,False,False,True,0,2
12344437,130605,"Otocec, Singles Qualifying, W-ITF-SLO-06A",otocec-singles-qualifying-w-itf-slo-06a,,ITF Women,itf-women,16,Red clay,,False,True,True,True,0,2
12344439,130605,"Otocec, Singles Qualifying, W-ITF-SLO-06A",otocec-singles-qualifying-w-itf-slo-06a,,ITF Women,itf-women,16,Red clay,,False,True,False,True,0,2
12344442,130605,"Otocec, Singles Qualifying, W-ITF-SLO-06A",otocec-singles-qualifying-w-itf-slo-06a,,ITF Women,itf-women,16,Red clay,,False,False,False,True,0,2
12344443,130605,"Otocec, Singles Qualifying, W-ITF-SLO-06A",otocec-singles-qualifying-w-itf-slo-06a,,ITF Women,itf-women,16,Red clay,,False,True,False,True,0,2
12344449,130607,"Estepona, Singles Qualifying, W-ITF-ESP-18A",estepona-singles-qualifying-w-itf-esp-18a,,ITF Women,itf-women,38,Hardcourt outdoor,,False,False,False,False,0,2
12344450,130607,"Estepona, Singles Qualifying, W-ITF-ESP-18A",estepona-singles-qualifying-w-itf-esp-18a,,ITF Women,itf-women,34,Hardcourt outdoor,,True,True,True,False,0,2
12344451,130607,"Estepona, Singles Qualifying, W-ITF-ESP-18A",estepona-singles-qualifying-w-itf-esp-18a,,ITF Women,itf-women,34,Hardcourt outdoor,,True,True,False,False,0,2
12344452,130607,"Estepona, Singles Qualifying, W-ITF-ESP-18A",estepona-singles-qualifying-w-itf-esp-18a,,ITF Women,itf-women,38,Hardcourt outdoor,,False,False,True,True,0,2
12344454,130607,"Estepona, Singles Qualifying, W-ITF-ESP-18A",estepona-singles-qualifying-w-itf-esp-18a,,ITF Women,itf-women,34,Hardcourt outdoor,,True,True,True,False,0,2
12344458,130607,"Estepona, Singles Qualifying, W-ITF-ESP-18A",estepona-singles-qualifying-w-itf-esp-18a,,ITF Women,itf-women,36,Hardcourt outdoor,,True,True,True,True,0,2
12344460,130607,"Estepona, Singles Qualifying, W-ITF-ESP-18A",estepona-singles-qualifying-w-itf-esp-18a,,ITF Women,itf-women,34,Hardcourt outdoor,,True,True,True,True,0,2
12344499,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,17,Red clay,,False,False,False,True,0,2
12344500,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,17,Red clay,,False,True,False,False,0,2
12344501,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,17,Red clay,,False,False,False,False,0,2
12344505,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,17,Red clay,,True,True,False,False,0,2
12344508,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,19,Red clay,,True,True,False,True,0,2
12344510,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,19,Red clay,,True,False,False,False,0,2
12344513,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,17,Red clay,,True,False,True,False,0,2
12344514,130609,"Cervia, Singles Qualifying, M-ITF-ITA-14A",cervia-singles-qualifying-m-itf-ita-14a,,ITF Men,itf-men,19,Red clay,,True,False,True,True,0,2
12344519,130611,"Skopje, North Macedonia, Qualifying",skopje-north-macedonia-qualifying,,Challenger,challenger,56,Red clay,,True,True,True,False,0,2
12344582,130612,"Celje, Singles Qualifying, M-ITF-SLO-05A",celje-singles-qualifying-m-itf-slo-05a,,ITF Men,itf-men,13,Red clay,,False,True,True,True,0,2
12344629,130579,"Rabat, Morocco, Qualifying",rabat-morocco-qualifying,,WTA,wta,780,Red clay,250,True,False,True,True,0,2
12344637,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,32,Red clay,,True,True,False,False,0,2
12344702,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,15,Red clay,,False,True,False,False,0,2
12344705,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,11,Red clay,,False,False,True,False,0,2
12344709,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,15,Red clay,,True,False,False,True,0,2
12344712,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,15,Red clay,,False,False,False,True,0,2
12344715,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,11,Red clay,,False,False,True,True,0,2
12344719,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,15,Red clay,,True,True,False,False,0,2
12344720,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,12,Red clay,,True,False,False,True,0,2
12344721,130617,"Kursumlijska Banja, Singles Quali, M-ITF-SRB-07A",kursumlijska-banja-singles-quali-m-itf-srb-07a,,ITF Men,itf-men,11,Red clay,,True,True,True,False,0,2
12344724,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,11,Red clay,,False,False,True,False,0,2
12344727,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,12,Red clay,,False,True,False,False,0,2
12344730,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,12,Red clay,,False,False,True,False,0,2
12344731,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,11,Red clay,,False,False,False,False,0,2
12344733,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,11,Red clay,,True,True,False,True,0,2
12344738,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,15,Red clay,,False,True,True,True,0,2
12344739,130617,"Kursumlijska Banja, Singles Quali, M-ITF-SRB-07A",kursumlijska-banja-singles-quali-m-itf-srb-07a,,ITF Men,itf-men,8,Red clay,,False,True,True,True,0,2
12344740,130618,"Kursumlijska Banja, Singles Quali., W-ITF-SRB-07A",kursumlijska-banja-singles-quali-w-itf-srb-07a,,ITF Women,itf-women,11,Red clay,,True,False,True,False,0,2
12344752,130620,"Augsburg, Germany, Qualifying",augsburg-germany-qualifying,,Challenger,challenger,197,Red clay,50,True,False,False,True,0,2
12344756,130620,"Augsburg, Germany, Qualifying",augsburg-germany-qualifying,,Challenger,challenger,198,Red clay,50,True,False,False,False,0,2
12344757,130620,"Augsburg, Germany, Qualifying",augsburg-germany-qualifying,,Challenger,challenger,204,Red clay,50,True,False,False,False,0,2
12344758,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,198,Red clay,50,True,False,False,True,0,2
12344759,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,198,Red clay,50,False,True,True,False,0,2
12344760,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,198,Red clay,50,False,True,True,False,0,2
12344761,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,198,Red clay,50,False,False,False,False,0,2
12344762,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,204,Red clay,50,False,True,True,True,0,2
12344764,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,204,Red clay,50,True,True,False,False,0,2
12344765,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,198,Red clay,50,False,False,True,False,0,2
12344766,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,198,Red clay,50,False,True,True,True,0,2
12344768,130526,"Augsburg, Germany",augsburg-germany,,Challenger,challenger,198,Red clay,50,False,False,False,False,0,2
12344770,130620,"Augsburg, Germany, Qualifying",augsburg-germany-qualifying,,Challenger,challenger,204,Red clay,50,True,True,False,True,0,2
12344771,130620,"Augsburg, Germany, Qualifying",augsburg-germany-qualifying,,Challenger,challenger,198,Red clay,50,False,True,True,True,0,2
12344772,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,10,Hardcourt outdoor,,True,False,False,True,0,2
12344782,130622,"Monastir, Singles Qualifying, M-ITF-TUN-33A",monastir-singles-qualifying-m-itf-tun-33a,,ITF Men,itf-men,17,Hardcourt outdoor,,True,True,True,False,0,2
12344784,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,22,Hardcourt outdoor,,True,False,False,False,0,2
12344785,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,22,Hardcourt outdoor,,True,False,False,True,0,2
12344787,130622,"Monastir, Singles Qualifying, M-ITF-TUN-33A",monastir-singles-qualifying-m-itf-tun-33a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,True,False,True,0,2
12344789,130622,"Monastir, Singles Qualifying, M-ITF-TUN-33A",monastir-singles-qualifying-m-itf-tun-33a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,False,True,True,0,2
12344790,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,False,True,False,True,0,2
12344793,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,19,Hardcourt outdoor,,False,True,False,False,0,2
12344797,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,True,True,True,False,0,2
12344799,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,False,True,True,False,0,2
12344800,130622,"Monastir, Singles Qualifying, M-ITF-TUN-33A",monastir-singles-qualifying-m-itf-tun-33a,,ITF Men,itf-men,17,Hardcourt outdoor,,False,False,True,True,0,2
12344804,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,False,True,False,False,0,2
12344806,130622,"Monastir, Singles Qualifying, M-ITF-TUN-33A",monastir-singles-qualifying-m-itf-tun-33a,,ITF Men,itf-men,19,Hardcourt outdoor,,False,True,True,False,0,2
12344808,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,22,Hardcourt outdoor,,False,False,False,False,0,2
12344811,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,22,Hardcourt outdoor,,False,True,True,False,0,2
12344813,130622,"Monastir, Singles Qualifying, M-ITF-TUN-33A",monastir-singles-qualifying-m-itf-tun-33a,,ITF Men,itf-men,19,Hardcourt outdoor,,True,False,True,False,0,2
12344814,130622,"Monastir, Singles Qualifying, M-ITF-TUN-33A",monastir-singles-qualifying-m-itf-tun-33a,,ITF Men,itf-men,19,Hardcourt outdoor,,False,False,False,False,0,2
12344815,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,22,Hardcourt outdoor,,True,True,True,True,0,2
12344817,130623,"Monastir, Singles Qualifying, W-ITF-TUN-30A",monastir-singles-qualifying-w-itf-tun-30a,,ITF Women,itf-women,22,Hardcourt outdoor,,True,True,True,True,0,2
12344843,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,56,Red clay,,True,True,True,False,0,2
12344844,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,56,Red clay,,False,False,True,True,0,2
12344845,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,56,Red clay,,True,True,True,True,0,2
12344846,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,51,Red clay,,True,True,True,True,0,2
12344847,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,56,Red clay,,True,True,True,False,0,2
12344848,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,51,Red clay,,True,False,True,True,0,2
12344849,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,51,Red clay,,True,False,False,False,0,2
12344850,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,56,Red clay,,False,True,False,True,0,2
12344851,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,51,Red clay,,False,False,True,True,0,2
12344852,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,51,Red clay,,True,True,True,False,0,2
12345033,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,13,Red clay,,True,True,False,False,0,2
12345034,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,23,Hardcourt outdoor,,True,False,True,True,0,2
12345035,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,23,Hardcourt outdoor,,False,True,True,True,0,2
12345036,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,19,Hardcourt outdoor,,False,True,False,True,0,2
12345037,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,20,Hardcourt outdoor,,False,False,False,True,0,2
12345038,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,19,Hardcourt outdoor,,False,True,True,False,0,2
12345039,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,19,Hardcourt outdoor,,False,False,True,True,0,2
12345040,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,19,Hardcourt outdoor,,False,False,False,False,0,2
12345041,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,23,Hardcourt outdoor,,True,True,True,False,0,2
12345042,130624,"Santo Domingo, Singles Qualifying, W-ITF-DOM-03A",santo-domingo-singles-qualifying-w-itf-dom-03a,,ITF Women,itf-women,19,Hardcourt outdoor,,True,True,False,False,0,2
12345059,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,True,False,True,0,2
12345060,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,False,False,False,0,2
12345061,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,True,False,False,0,2
12345062,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,True,True,True,0,2
12345063,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,True,False,True,0,2
12345064,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,11,Hardcourt outdoor,,True,True,False,True,0,2
12345065,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,True,False,False,0,2
12345066,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,True,True,True,0,2
12345067,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,11,Hardcourt outdoor,,True,False,False,False,0,2
12345068,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,True,True,0,2
12345069,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,True,False,0,2
12345070,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,True,False,False,0,2
12345071,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,True,True,0,2
12345072,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,True,True,False,0,2
12345073,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,True,False,False,0,2
12345074,130625,"Kingston, Singles Qualifying, M-ITF-JAM-02A",kingston-singles-qualifying-m-itf-jam-02a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,False,True,False,0,2
12345628,130596,"Kachreti, Georgia, Qualifying",kachreti-georgia-qualifying,,Challenger,challenger,58,Hardcourt outdoor,,False,False,True,False,0,2
12345629,130533,"Skopje, North Macedonia",skopje-north-macedonia,,Challenger,challenger,51,Red clay,,True,True,True,False,0,2
12345846,130596,"Kachreti, Georgia, Qualifying",kachreti-georgia-qualifying,,Challenger,challenger,58,Hardcourt outdoor,,True,True,True,True,0,2
12345858,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,29,Hardcourt outdoor,,False,True,False,False,0,2
12345859,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,29,Hardcourt outdoor,,False,True,False,True,0,2
12345860,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,32,Hardcourt outdoor,,True,True,False,False,0,2
12345861,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,32,Hardcourt outdoor,,True,True,True,True,0,2
12345862,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,29,Hardcourt outdoor,,True,False,False,True,0,2
12345863,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,29,Hardcourt outdoor,,False,True,False,True,0,2
12345864,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,29,Hardcourt outdoor,,False,True,False,True,0,2
12345875,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,True,True,False,0,2
12345876,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,False,False,0,2
12345877,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,True,True,True,False,0,2
12345878,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,False,False,0,2
12345879,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,False,False,True,0,2
12345880,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,True,True,True,0,2
12345881,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,True,True,False,False,0,2
12345882,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,True,False,True,0,2
12345883,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,True,False,False,0,2
12345884,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,True,True,False,True,0,2
12345885,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,True,False,0,2
12345886,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,False,True,0,2
12345887,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,False,True,0,2
12345888,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,True,True,0,2
12345889,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,True,True,False,0,2
12345890,130627,"Fukui, Singles Qualifying, W-ITF-JPN-10A",fukui-singles-qualifying-w-itf-jpn-10a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,True,True,False,0,2
12345896,130620,"Augsburg, Germany, Qualifying",augsburg-germany-qualifying,,Challenger,challenger,198,Red clay,50,True,True,False,True,0,2
12345899,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,True,True,False,True,0,2
12345909,130611,"Skopje, North Macedonia, Qualifying",skopje-north-macedonia-qualifying,,Challenger,challenger,51,Red clay,,True,False,False,False,0,2
12345910,130596,"Kachreti, Georgia, Qualifying",kachreti-georgia-qualifying,,Challenger,challenger,58,Hardcourt outdoor,,False,False,False,False,0,2
12345911,130590,"Goyang, Singles Qualifying, W-ITF-KOR-01A",goyang-singles-qualifying-w-itf-kor-01a,,ITF Women,itf-women,32,Hardcourt outdoor,,True,True,True,False,0,2
12345912,130596,"Kachreti, Georgia, Qualifying",kachreti-georgia-qualifying,,Challenger,challenger,58,Hardcourt outdoor,,False,False,True,True,0,2
12345930,130611,"Skopje, North Macedonia, Qualifying",skopje-north-macedonia-qualifying,,Challenger,challenger,51,Red clay,,True,False,False,False,0,2
12345934,130611,"Skopje, North Macedonia, Qualifying",skopje-north-macedonia-qualifying,,Challenger,challenger,51,Red clay,,True,True,True,True,0,2
12345966,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,23,Red clay,,False,False,True,False,0,2
12345967,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,26,Red clay,,False,True,False,False,0,2
12345968,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,23,Red clay,,False,True,False,True,0,2
12345969,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,26,Red clay,,True,True,False,False,0,2
12345970,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,26,Red clay,,True,False,False,True,0,2
12345971,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,23,Red clay,,False,False,True,False,0,2
12345972,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,23,Red clay,,True,True,False,True,0,2
12345973,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,25,Red clay,,True,False,False,True,0,2
12345974,130589,"Anning, Singles Qualifying, M-ITF-CHN-02A",anning-singles-qualifying-m-itf-chn-02a,,ITF Men,itf-men,23,Red clay,,False,True,True,False,0,2
