match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only
12346504,,,,XOpdsjKqd,1,3,1716198300,azurza-frade-mdlulwa,False
12346505,,,,Tvjbsgenb,1,3,1716194700,ozerova-mdlulwa,True
12346506,,,,BMYhsbhfd,1,3,1716187500,peiro-serrano-del-castillo,False
12346507,,,,nBicsllgd,1,3,1716204600,mouesca-ha-minh-duc-vu,False
12346508,,,,IEidsbePd,2,3,1716190200,gonzalez-galino-naharro,False
12346509,,,,pRHcsobXd,1,3,1716193800,jimenez-genov,True
12346510,,,,RWBbsfXKe,1,3,1716200100,ruiz-rodriguez-pietri,False
12346511,,,,YHqdsEIUd,2,3,1716201900,torcq-plasin-sans,False
12346512,,,,RYPbsAeid,1,3,1716196500,julia-calac-mansilla-diez,False
12346513,,,,HUudspbCd,1,3,1716187500,rating-garcia-paez,False
12346514,,,,mOYbsdMfc,2,3,1716190200,herberg-forcano,False
12346515,,,,ARHcsXeZc,2,3,1716186600,avcibasi-cervantes-tomas,True
12346516,,,,rVqdsWwGd,2,3,1716196500,markovits-sevilla,True
12346517,,,,ytusrzml,1,3,1716204600,garcia-perez-sanz,False
12346528,2,,11,JlzskLTb,1,3,1716203100,potenza-dzhavakian,False
12346531,,,,yZDbscBce,2,3,1716203700,briand-benito,False
12346532,,,,WwucsojDd,1,3,1716186600,chayka-teglas,False
12346533,,,,GbRcsYRHd,2,3,1716189300,glavas-ferri,False
12346534,,,,CZLbsGcEd,2,3,1716199200,puntaric-kovacic,True
12346535,,,,qMqdsJVPd,2,3,1716199200,ducariu-holder,False
12346536,1,,,UHXsZHrd,1,3,1716197700,fabre-klintcharov,False
12346537,,,,PyzsPQOu,2,3,1716199200,iamachkine-antonescu,True
12346538,,,,FkqcsQJcd,1,3,1716194700,onofrei-zanada,True
12346539,,,,LQxvsTwud,1,3,1716192000,papoe-bass,True
12346540,,,,iQMdsBJTd,2,3,1716184800,carteputreda-mura,True
12346541,,,,whdssNVPd,2,3,1716188400,pieleanu-dumitru,False
12346542,,,,jlIcsvBrk,1,3,1716191100,finkelstein-mares,False
12346543,,,,ZmqdsHXmd,1,3,1716190200,vetrih-vuglar,False
12346544,,,,wgQsugDb,1,3,1716189300,vanta-ignat,True
12346545,,,,DNycsXfMc,2,3,1716189300,reid-konov,True
12346547,,,,vkvdsLGGk,2,3,1716194700,muzuru-sava,True
12346549,,,,mhobsYKQc,2,3,1716203700,velikova-tiron,True
12346550,,,,yRtcssDHd,1,3,1716183900,maltby-andrienko,False
12346553,,,,aKgdsPUid,2,3,1716212700,yecora-hays,True
12346563,2,,,TkRsCuOb,1,3,1716192000,hodzic-vojcinakova,False
12346566,1,,,IAYbsMQjl,2,3,1716197400,greco-lucchina-barry,True
12346567,2,,,PJGcsdQYc,2,3,1716206400,kuhl-kocevar,True
12346568,2,,,mYcbsREdq,2,3,1716205800,gureva-fita-boluda-a,True
12346569,1,,,PGadgLqed,1,3,1716191700,obradovic-bartashevich,False
12346570,1,,,nfHsQwR,1,3,1716192300,meliss-jaruskova,True
12346571,1,,,BvXsnPgc,1,3,1716209700,sebestova-wolff,True
12346572,2,,,TnLbseeac,1,3,1716196800,zund-mazzoni,True
12346573,1,,,jiCsPCtc,2,3,1716202800,koevermans-primorac,True
12346574,1,,,MzNsACNb,2,3,1716205200,raggi-pieri,False
12346576,2,,,qPncsqnld,2,3,1716180900,grubor-juric,False
12346578,1,,,GJFbswpCc,2,3,1716202200,lovric-mcadoo,True
12346581,,,,hZocsNLmd,1,3,1716133500,craig-mallory,True
12346584,,,,DnIbcTDmc,1,3,1716197400,lopez-portugal,False
12346588,,,,mjDdsHtGd,1,3,1716199200,natal-encheva,True
12346601,,,,mpmcstFgc,2,3,1716192900,petrovic-mcrae,True
12346602,,,,WwqbsaoDr,2,3,1716189300,radu-de-vincentis,False
12346603,,,,JoZcsqFqd,2,3,1716181200,ciobotaru-ciavarella,True
12346604,,,,vNrcckQGc,1,3,1716192900,allen-andreescu,False
12346605,,,,LJPbsYwud,1,3,1716183900,jinga-caldes,False
12346606,,,,HQOcsWeJd,1,3,1716183000,uta-orlikowski,False
12346607,,,,KJccsNoBd,1,3,1716199200,serban-praefke,False
12346612,1,,,aPzsOqed,1,3,1716195300,okuwaki-kan,True
12346613,2,,,QPOssNkad,1,3,1716192900,hrdinkova-radakovic,False
12346617,,,,UBkcsJrce,2,3,1716147000,cordova-lawrence,False
12346618,,,,aCnbsgYzd,1,3,1716192900,tatu-park,True
12346619,,,,LOHcsBJmd,1,3,1716202800,tahiri-shebekina,False
12346620,,,,JVedsliId,2,3,1716196500,hou-lan-mi,True
12346621,,,,VWAbsfUkc,1,3,1716190200,brun-makhlouf,False
12346622,,,,OpmdszBId,1,3,1716216300,lekomtseva-mcdonald,False
12346623,,,,utfdsbvtd,2,3,1716212700,ennaciri-avataneo,False
12346624,,,,WmIbsjgvd,,3,1716184800,alhogbani-kubo,False
12346625,,,,FbfxsfMRd,1,3,1716197400,zou-khayrutdinova,True
12346626,,,,ffJdzeYhe,2,3,1716186600,rassat-jarzaguet,False
12346627,,,,ndmcsuPHl,,3,1716198300,suliamon-sach,False
12346628,,,,DpXshhfd,1,3,1716191100,ianin-tikhomirov,False
12346629,,,,IEQbsmVId,1,3,1716197400,nav-cook,True
12346630,,,,BgMcswtbd,2,3,1716200100,maguire-rae,False
12346631,,,,HGbwsVBkd,2,3,1716194700,rimskii-mehra,True
12346632,,,,agLbsHDDb,2,3,1716208200,choi-jiaying-he,True
12346633,,,,DqexsTgLb,1,3,1716187500,dubinin-walters,True
12346634,,,,DAgcsQyYs,,3,1716194700,lopez-compuesto,True
12346635,,,,XZFbuVPUb,1,3,1716196500,summers-west,False
12346636,,,,KFLcsxfed,1,3,1716188400,jansen-zaloumis,False
12346637,,,,ifhbsHQMd,1,3,1716192000,michel-zhang,True
12346638,,,,mIrcssYhe,1,3,1716193800,barnett-elamin,False
12346639,,,,Ouvcsrahe,1,3,1716195600,lee-komano,True
12346640,,,,XQmcsebch,1,3,1716197400,reisel-jiayu-xu,False
12346641,,,,ahMbsNWed,,3,1716191100,alhogbani-foley,False
12346642,,,,CFdcsvzed,1,3,1716196500,paskauskas-camerano,False
12346643,,,,weedsARMv,1,3,1716214500,bhatia-milanese,False
12346644,,,,yZKcsyfad,2,3,1716195600,de-simone-ruamrak,True
12346645,,,,bAOsLxYm,1,3,1716197400,wang-koussenkova,False
12346646,,,,bgZbswjep,2,3,1716191100,mouhan-serrano-luis,True
12346647,,,,wfpcsXIpc,2,3,1716187500,bennetto-xiao,True
12346648,,,,uiudsnmDd,2,3,1716190200,trondson-khosla,True
12346674,2,4,8,YibcspFmc,1,3,1716201300,picchione-colson,True
12346682,,,,bLPbsaEBd,2,3,1716214500,bieldiugin-martinez-arjona,True
12346683,,,,oYqcsOrId,2,3,1716208200,kyjaci-kazakov,True
12346684,1,,,nJysZIBb,1,3,1716196500,dartron-e-perez-garcia,True
12346685,2,,,amtsDeoc,1,3,1716219300,girelli-ce,False
12346687,1,,,LJrsHTed,2,3,1716200700,semenova-di-sarra,False
12346688,1,,,ehisPVPu,1,3,1716204900,parente-buyukakcay-c,True
12346689,2,,,UuPszZhe,2,3,1716201300,piccinini-christie,False
12346691,2,,,LJvsWtX,2,3,1716207300,papadakis-sekulic,True
12346692,2,,,NpwsQtKb,1,3,1716191100,liu-silva,False
12346694,2,,,kKYsHWks,2,3,1716214200,ugrelidze-anshba,True
12346695,2,,,QMEbspdhd,1,3,1716192900,podrez-viviani,True
12346696,2,,,uyksMTkc,2,3,1716195300,abbagnato-schaefer,True
12346697,2,,,NuDbsixYb,1,3,1716185700,mazzola-hoste-ferrer,False
12346698,1,,,hFDbsEAjc,1,3,1716187500,delai-toma,True
12346699,,,,DBkcgWglc,2,3,1716203400,reyngold-piangerelli,False
12346700,,,,dAEbeVRzc,1,3,1716207300,mauad-bojovic,True
12346701,,,,hGDcsHLmd,1,3,1716194700,montana-juhas,True
12346702,,,,RqedsYEQd,2,3,1716203700,patton-mikovic,False
12346704,,,,TMHcsZRob,1,3,1716194700,giraldi-dimitrov,True
12346705,,,,YmRboxKIc,1,3,1716208200,varul-kawamura,False
12346706,,,,gJCbsEkOb,2,3,1716217200,vukovic-sukhotina,True
12346707,,,,vZndsdlzd,2,3,1716187500,maric-torrealba,True
12346708,,,,ymEbsqutx,1,3,1716204600,ivanov-vojinovic,False
12346710,,,,zJczscPfd,2,3,1716192000,bult-krapivin,True
12346711,,,,WQFbsaRdd,2,3,1716212700,ferrara-van-kessel,True
12346712,,,,Gchdidmge,1,3,1716202800,zivkovic-skobelev,False
12346713,,,,tXmbskrPd,2,3,1716200100,stosovic-kazionova,True
12346714,,,,xCQbsYAcc,,3,1716208200,dica-radovanovic,False
12346715,,,,IkvdsxGae,1,3,1716203700,komnenic-ivanov,True
12346716,,,,qqLcsEQjj,1,3,1716188400,orlov-velcz,False
12346717,,,,jlvcsiIhe,1,3,1716197400,jankovic-glushkova,True
12346719,,,,WGrsuZDb,2,3,1716208200,giraldi-requena-stamatova,False
12346720,,,,pHOgshYad,2,3,1716187500,cherny-burdina,False
12346721,,,,RbadsVTUd,1,3,1716206400,krastenova-diaz-adrover,True
12346722,,,,fEOsnYhe,2,3,1716203700,milosavljevic-shandarov,True
12346724,,,,PrRbswelc,1,3,1716190200,kountourakis-repkin,False
12346725,,,,vjudscGEd,2,3,1716189300,ljubojevic-torres,True
12346726,,,,dEOsqnpd,1,3,1716218100,panaras-shandarov,False
12346727,,,,iRxcsUoLc,1,3,1716191100,tremblay-markovski,True
12346728,,,,pbPcsxHkd,2,3,1716217200,bulatova-valente,False
12346729,,,,AkZcsIege,2,3,1716212700,mladenovic-di-girolami,False
12346730,,,,zcJbsoymd,1,3,1716201900,grujic-ovcharenko,True
12346732,,,,wvMdsuOae,1,3,1716202800,machado-roche-alcaya,False
12346733,,,,AFUbsKAjd,2,3,1716196500,prat-turro-rocens,False
12346734,,,,XYLbsVVGd,1,3,1716202800,leong-prickett-cekirge,False
12346735,1,,Q,zFqsVwen,1,3,1716210900,stearns-krunic,False
12346736,2,1,Q,bIvmWuBb,2,3,1716219900,yuan-rosatello,False
12346737,2,6,Q,LbIbsYmOb,1,3,1716192000,wang-xiy-brancaccio,True
12346740,1,,,CKNosbMQd,2,3,1716213900,de-michele-de-giorgio,True
12346741,1,,,IrBbsflOb,2,3,1716207300,baldoni-miceli,True
12346742,1,,,DfPbsXOfi,2,3,1716214500,meduri-militi-ribaldi,True
12346744,2,,,segdshvgd,1,3,1716201900,minighini-crisostomo,True
12346745,2,,,gLXsLfGc,2,3,1716208200,caruso-giovannini,False
12346750,1,,,mYpcsCijd,1,3,1716197700,campagnola-speziali,False
12346825,2,,,hLgdsUZSd,2,3,1716220500,fenton-higuita-barraza,True
12346827,1,,,iLtdugpc,1,3,1716220500,dean-leacock,True
12346886,,,,KOZbsPzed,1,3,1716190200,figl-arh,False
12346887,,,,aFocsJiad,1,3,1716187500,fondriest-filar,False
12346888,,,,MzedxCbVd,1,3,1716192000,werren-kovac,False
12347056,2,6,Q,jyCsGHO,1,3,1716207900,bucsa-alexandrova,True
12347057,2,,Q,injmaAD,2,3,1716200700,frech-stephens,True
12347059,1,Q,,VktsBND,2,3,1716204000,siniakova-putintseva,True
12348000,1,,,FcFbsLvnd,1,3,1716185700,bruce-smith-bingyu-yu,True
12348001,2,,,oClbsDUQd,2,3,1716191700,park-chen,False
12348513,,,,QqKbsVBdc,1,3,1716203700,van-de-peer-ni-ma,False
12348516,,,,Puidstbof,1,3,1716207300,martinez-solis-vartak,True
12348527,,,,tqnbsDGhe,1,3,1716194700,huang-vujic,False
12348618,,,,mjMszXhe,1,3,1716191100,musa-okamura,False
12348619,,,,RUudsBmRd,1,3,1716183900,alberti-bhat,True
12348862,1,,,yEvseqNb,1,3,1716201000,niemeier-paar,False
12349026,2,LL,,MEEsipUb,2,3,1716209400,kotov-cachin,True
12349027,2,,LL,tMbbsLddb,1,3,1716210900,barranco-cosano-koepfer,True
12349387,,,,eHIbsPFhe,2,3,1716185700,ingale-ambarzumjan,False
12349419,2,,,DqebsKGbd,1,3,1716202800,mehra-walters,False
12349420,1,,,jgZbshhzd,1,3,1716209100,ianin-de-carvalho,True
12349421,2,,,bwZbsndmc,2,3,1716201000,sach-serrano-luis,True
12349422,2,,,GWAgsahMb,1,3,1716210000,foley-makhlouf,False
12349546,2,,,VPUbsffJv,2,3,1716215400,jarzaguet-summers,False
12299512,1,3,21,dTxsHRK,1,3,1716129000,jarry-zverev,True
12317291,2,1,2,yKFsavKc,1,3,1716122700,fils-martinez,True
12317374,1,1,WC,iDdcsevec,2,3,1716123600,musetti-passaro,True
12317391,1,1,6,EjIbsAwQc,2,3,1716123600,shnaider-navarro,True
12337460,2,,WC,REKsipXb,1,3,1716303600,kotov-muller,True
12337628,2,3,,BzzsRhz,1,3,1716292200,sorribes-tormo-podoroska,True
12342329,,8,,UWfsGKy,,3,1716290100,nishioka-monfils,True
12342331,2,,,yUFsmNob,1,3,1716283800,seyboth-wild-martinez,False
12342332,2,,5,bxPsgCib,2,3,1716286200,munar-tiafoe,False
12342333,1,WC,,XWQsWApc,1,3,1716286500,mpetshi-perricard-sonego,True
12342334,,,,kMbbsBlUb,,3,1716210600,nakashima-koepfer,True
12342335,,7,,ipGbsOKic,,3,1716193200,navone-kotov,False
12342336,1,WC,WC,zNfsREK,1,3,1716118200,muller-gasquet,False
12342337,1,,,ACgsbxA,2,3,1716199800,rinderknech-evans,True
12342396,2,,WC,DcgsAju,1,3,1716294600,hanfmann-murray,True
12342398,2,,WC,yQwsqiI,2,3,1716294900,shapovalov-coria,False
12342400,2,,6,tXYsqkEb,2,3,1716296400,eubanks-griekspoor,True
12342401,1,,8,aqVbsZzac,1,3,1716283800,draper-machac,False
12342403,1,7,,jcMbsULfc,2,3,1716204600,shevchenko-marozsan,False
12342404,1,,,EXqlvXqb,1,3,1716204600,ruusuvuori-giron,True
12342405,1,,,ckzsYyjc,2,3,1716205200,cobolli-karatsev,False
12342409,1,5,,qRcbsgLNb,1,3,1716115500,baez-nagal,True
12342410,1,,,BxvsiUab,2,3,1716129600,altmaier-carballes-baena,True
12343760,,,,tanbsTgOb,1,3,1716179400,ki-lung-ng-vujic,False
12344142,1,,,MJvsDgMb,1,3,1716127200,rakhimova-townsend,True
12344143,1,,,mjfeszwCc,2,3,1716205500,bai-day,True
12344144,1,WC,7,FZfcsHpbd,2,3,1716196200,kabbaj-cocciaretto,False
12344145,2,3,,KAwsRhz,1,3,1716125400,sorribes-tormo-dart,False
12344146,1,,,vPqsBfz,1,3,1716208200,podoroska-maria,False
12344147,2,WC,,rqKscwYc,2,3,1716289500,el-aouni-sherif,False
12344148,1,,5,XWhmRMgb,1,3,1716286500,carle-rus,False
12344149,2,,,aZDskSlb,1,3,1716284400,trevisan-hibino,True
12344150,1,WC,4,cbUsBYmd,2,3,1716284700,el-allami-bronzetti,True
12344151,1,8,,UltsAPv,2,3,1716280200,wang-zhu,True
12344152,2,,,TDKcsUbfc,1,3,1716213000,avanesyan-osorio,False
12344153,2,,2,iapsVNAb,1,3,1716227400,blinkova-siegemund,True
12344193,2,WC,,HoisxGHb,2,3,1716141300,burel-pliskova-ka,True
12344195,1,,7,TGvsQfZb,2,3,1716208200,parry-svitolina,True
12344196,2,,,DUhsOAq,1,3,1716200100,linette-cirstea,False
12344197,1,,,WHwxsGYPb,1,3,1716185700,wang-xin-kalinskaya,False
12344199,2,5,,YhzsZwbb,1,3,1716199200,samsonova-krejcikova,True
12344201,2,,WC,iBhsEjEb,1,3,1716221700,navarro-cornet,True
12344285,2,,,pYNsqbnd,2,3,1716118200,urhobo-rinaldo-persson,True
12344306,1,,2,jBvsGTOb,2,3,1716196200,broom-cid-subervi,True
12344307,2,,,IaJbstJWm,2,3,1716209100,erel-glinka,True
12344308,1,,,InwsFQD,2,3,1716272100,celikbilek-ilkel,False
12344309,1,5,,MbNbslfAc,1,3,1716201000,kimhi-jubb,True
12344310,2,,3,IKusAhyx,2,3,1716292800,efstathiou-gerasimov,True
12344311,1,,WC,OlQbsOvWb,1,3,1716267900,soto-tkemaladze,False
12344312,1,,,hAFsRoLc,1,3,1716191100,bertrand-bobrov,False
12344313,2,,6,jHUsdMU,2,3,1716198300,ursu-barroso-campos,False
12344314,2,,WC,qnXsaBPm,2,3,1716265800,pawelski-bakshi,False
12344315,2,4,,gzjsMMw,2,3,1716195600,mott-berankis,True
12344316,1,,8,CCyjEdDb,2,3,1716294600,oliel-ramanathan,False
12344319,,,,mvobsCpTd,2,3,1716131700,putirac-tiron,False
12344330,,,,KJcckmcrd,2,3,1716124500,brotea-praefke,False
12344331,,,,NtGdsGpTd,2,3,1716132600,chirita-natal,False
12344333,,,,mjDdsUpTd,1,3,1716129900,rusei-encheva,True
12344336,,,,DWDjsNoWd,1,3,1716130800,serban-dinca,False
12344358,,,,ugDbkMWed,1,3,1716114600,cuceu-vanta,False
12344359,,,,JoZcaAeed,2,3,1716117300,cattaneo-ciavarella,False
12344368,,,,vNrcsXfld,1,3,1716121800,poritskyy-andreescu,True
12344370,,,,HNOdsOLmd,1,3,1716131700,murariu-orlikowski,False
12344377,,,,YGHdsOhhe,1,3,1716117300,ispasescu-glavas,True
12344378,,,,QBbcsaoDd,1,3,1716115500,radu-munteanu,False
12344379,,,,oFqdsIVPy,1,3,1716115500,ispasescu-ciobotaru,False
12344380,,,,tFmcsgnUd,2,3,1716124500,agape-petrovic,True
12344385,,,,fwGcsOrId,2,3,1716124500,kyjaci-hou,False
12344386,,,,FEfcskugd,1,3,1716111900,pavlovic-tadic,False
12344397,,,,bLPbsEXhe,1,3,1716113700,sisic-martinez-arjona,False
12344403,1,,,UHXsTqZc,1,3,1716117300,pognon-klintcharov,True
12344409,2,,,onldsIXhn,2,3,1716114000,colin-sannen,True
12344410,2,,,gkbdpeRrd,1,3,1716112800,bellegy-camus,False
12344417,2,,,XvqcsALrd,1,3,1716117600,fabre-lagarde,False
12344418,1,,,nQGcshlgd,1,3,1716113400,ponchet-gales,True
12344436,1,,,lracsNfad,1,3,1716132900,hrdinkova-borodulina,True
12344437,1,,,wEBrsQPOb,1,3,1716126000,radakovic-mazzoni,False
12344439,1,,,bgUcpIqed,2,3,1716120600,okuwaki-marenk,False
12344442,2,,,TnLrsTVEd,2,3,1716117300,djurasic-mazzoni,True
12344443,2,,,HhddsLqea,2,3,1716121200,obradovic-znuderl,True
12344449,,,,KEyrslIEd,1,3,1716120900,ros-parres-jaskiewicz,False
12344450,,,,ABAusPUid,2,3,1716113700,yecora-van-den-bergh,False
12344451,,,,GugdsfWPd,1,3,1716122700,abraham-nilsen-barcia-guquib,True
12344452,,,,BbpdwxDHd,1,3,1716112800,maltby-rodriguez-carretero,False
12344454,,,,tRAbsjGZx,1,3,1716129900,aranzabal-rusova,False
12344458,,,,Pundselrd,1,3,1716121800,cimarra-munoz-vartak,False
12344460,,,,kHGdscBue,1,3,1716118200,briand-paez,True
12344499,2,,,mYpcsNAhe,1,3,1716138900,briganti-speziali,False
12344500,1,,,bMQdsQXhw,1,3,1716139200,zanuccoli-de-michele,False
12344501,2,,,fvObsKTkd,2,3,1716128100,giordano-baldoni,True
12344505,1,,,zzLcsPXhe,2,3,1716130800,valli-fumagalli,True
12344508,1,,,EuWbsFxpd,2,3,1716116700,balestrieri-furlanetto,False
12344510,2,,,FBbcsCijd,1,3,1716126600,campagnola-vatteroni,False
12344513,2,,,ycmcsRQhe,1,3,1716137400,cartocci-perfetti,False
12344514,2,,,DfDbsAXpd,1,3,1716120000,iemmi-militi-ribaldi,False
12344519,1,A,11,YcvsflTb,2,3,1716129000,seggerman-puttergill,True
12344582,,,,uuedsCsVd,1,3,1716118200,werren-penkner,False
12344629,2,,,RLdbgIFcc,2,3,1716115500,curmi-cengiz,True
12344637,1,,,CMOsifgc,1,3,1716132600,lingua-lavallen-kestelboim,False
12344702,,,,uZDbsYzKw,2,3,1716115500,liang-giraldi-requena,False
12344705,,,,xEkdsBPrg,1,3,1716134400,stojanovski-bulatova,True
12344709,,,,vKIcsoyld,2,3,1716111900,grujic-roots,True
12344712,,,,YVFcsVTUd,2,3,1716124500,krastenova-imbo-nloga,True
12344715,,,,YQFbsDYVd,1,3,1716119100,ilic-van-kessel,True
12344719,,,,YTncsDamd,2,3,1716126300,cvijanovic-spasova,True
12344720,,,,hYrdsvnkd,1,3,1716122700,popovic-cherny,False
12344721,,,,dlgdsPege,2,3,1716116400,stanisavljevic-maric,False
12344724,,,,JrHbexKIc,2,3,1716125400,varul-rachapudi,False
12344727,,,,VLzcskHhe,1,3,1716117300,milenkovic-mauad,True
12344730,,,,gTocsIege,2,3,1716129000,mladenovic-ljubic,True
12344731,,,,QqBwsxDcd,1,3,1716120000,zack-ni-ma,False
12344733,,,,fCkdskePd,1,3,1716126300,stosovic-stojanova,True
12344738,,,,yiNdslVVd,,3,1716118200,shutong-qu-sarcev,True
12344739,,,,fEOsjHge,1,3,1716128100,cowan-jr-shandarov,False
12344740,,,,EkObsqHrd,1,3,1716133500,bitton-vukovic,False
12344752,1,WC,11,JlzsGwgy,2,3,1716119400,kelm-dzhavakian,True
12344756,1,A,10,LPCbsUQIb,1,3,1716116100,wiedenmann-kivattsev,False
12344757,2,WC,8,YsccsYmld,2,3,1716127800,engel-colson,True
12344758,2,1,,EPxsAKQb,1,3,1716202800,skatov-safwat,True
12344759,2,A,WC,fYzsZTtc,1,3,1716219900,kodat-otte,True
12344760,2,,5,DNFcshxed,1,3,1716205500,pacheco-mendez-vallejo,True
12344761,2,3,,RhIbsxPDc,1,3,1716201300,gaubas-furness,False
12344762,1,,,IuwbAxQ,2,3,1716282000,geerts-masur,True
12344764,2,8,,bhOcsJWZd,1,3,1716273000,moeller-topo,True
12344765,1,WC,,hluesRacd,1,3,1716203700,gentzsch-gill,False
12344766,1,,,jzTsBBlb,1,3,1716209400,echargui-taberner,False
12344768,1,,,IUwgWYDb,1,3,1716218100,naw-bonadio,True
12344770,2,3,,JEBskLZb,2,3,1716120300,potenza-ferreira-silva,False
12344771,2,4,,oGkspFmc,1,3,1716132600,picchione-pereira,True
12344772,2,,,Mcdcsmevd,1,3,1716121800,shah-pannu,True
12344782,,,,IEQcdojdd,1,3,1716112800,matikainen-cook,True
12344784,,,,FfZbsBYtd,,3,1716116400,tahiri-gowda,False
12344785,,,,HQMdsembe,,3,1716115500,tourkhani-michel,False
12344787,,,,wtbdwFdKd,1,3,1716129000,serazhetdinov-maguire,False
12344789,,,,UgMcvmFdd,2,3,1716118200,bouhlel-rae,True
12344790,,,,thMbsOQmc,1,3,1716129000,jiayu-xu-zheng,False
12344793,,,,zBZdslOZd,2,3,1716129000,demidova-lekomtseva,False
12344797,,,,JEqdsgUUd,1,3,1716113700,kijima-lan-mi,True
12344799,,,,yZKcsVFPd,1,3,1716129000,rsovac-ruamrak,True
12344800,,,,hWhcshYhl,1,3,1716122700,barnett-dossetter,False
12344804,,,,GItdsQyYm,2,3,1716123600,lopez-pickel,True
12344806,,,,jgZbcxnqd,2,3,1716126300,lester-de-carvalho,True
12344808,,,,ojBbbagLb,2,3,1716125400,jiaying-he-dourado,True
12344811,,,,aCnbsPgfd,2,3,1716118200,zaremba-park,False
12344813,,,,mIrpszfJd,1,3,1716122700,nicolle-elamin,True
12344814,,,,jvvdsFqFd,2,3,1716121800,tokar-alhogbani,True
12344815,,,,ciObyrihe,2,3,1716120000,lee-yakimakho,False
12344817,,,,LxYbsCNXd,1,3,1716116400,guyu-xu-wang,True
12344843,2,,,hTqsrjkc,1,3,1716295800,paulson-vesely,True
12344844,2,6,WC,qlhsQoFc,2,3,1716284700,vincent-ruggeri-basic,True
12344845,,,3,dyRqvbvb,,3,1716273900,fonio-dalla-valle,True
12344846,1,,,jgEbpUacd,1,3,1716207600,campana-lee-clarke,True
12344847,1,WC,,ZSrscWEb,2,3,1716286500,lazarov-cecchinato,True
12344848,2,7,,ZiRbslKtd,1,3,1716208200,cina-jianu,False
12344849,1,,5,KyUsKgMc,2,3,1716205500,kasnikowski-luz,True
12344850,,,,ILgsDqY,,3,1716188400,gautier-giannessi,True
12344851,2,1,,OkHbsJPHb,2,3,1716221100,tseng-alvarez-varona,True
12344852,2,A,8,jzTeazTb,1,3,1716217200,onclin-majchrzak,False
12345033,1,,,vtrbsPAAb,1,3,1716128700,habib-andrade,True
12345034,,,,hLgdshwbd,1,3,1716134400,cline-higuita-barraza,False
12345035,,,,zRMdsaGPd,,3,1716129900,yacavino-krumkachev,False
12345036,,,,ivDbskZhe,1,3,1716120900,comiskey-crump,True
12345037,,,,MtKbiqfBc,2,3,1716128100,sandor-zur-fodor,True
12345038,,,,RikdsIpbe,2,3,1716134400,vakalapudi-wan,False
12345039,,,,iNtsERjd,2,3,1716120000,verdugo-leacock,False
12345040,,,,eYpdsiDhe,2,3,1716139800,levresse-zavala-vadyala,False
12345041,,,,WYKusjYhe,,3,1716120000,zhao-cariov,False
12345042,,,,NRBcsjfid,1,3,1716120000,ukaegbu-cline,True
12345059,,,,jULuswHhe,2,3,1716143400,cohen-gray,True
12345060,,,,bIBbsGPkd,1,3,1716138000,braga-muamba,False
12345061,,,,yZCcsGgpf,1,3,1716126300,paternostro-almeida-junior,True
12345062,,,,KnJcsFGMd,1,3,1716132600,phillips-portnoy,False
12345063,,,,hQmciRGfd,2,3,1716139800,pinto-staley,False
12345064,,,,UBkcsdYRd,,3,1716131700,aronson-lawrence,False
12345065,,,,yrbcshrde,1,3,1716135300,porras-perez,False
12345066,,,,xFnpshZoc,,3,1716139800,mallory-rodriguez-pace,True
12345067,,,,HvccbWmRd,2,3,1716127200,vishnick-jones,False
12345068,,,,QaJcsnzed,1,3,1716134400,nestola-hurtado,True
12345069,,,,VmRdsirde,2,3,1716129000,remondy-pagotto-lambrano-suarez,False
12345070,,,,WhKciHPkd,1,3,1716146100,braga-falck,True
12345071,,,,uwRsPdvc,1,3,1716134400,shtengelov-dobek,False
12345072,,,,DYJbsBkbc,1,3,1716144300,marshall-benaim,False
12345073,,,,gCXbsTZUc,2,3,1716146100,guzauskas-casso,False
12345074,,,,eMbbrvHhe,1,3,1716133500,miller-asaba,False
12345628,1,2,,hgYbsECZc,1,3,1716193800,bar-biryukov-stewart,False
12345629,1,A,,UyYsBrtd,1,3,1716219600,dodig-gautier,True
12345846,2,5,12,zPkcsUqhd,1,3,1716178500,arutiunian-matsuda,False
12345858,1,,,EQCbsIpLb,2,3,1716173100,da-silva-fick-yuan,True
12345859,2,,,YwmqshPvc,2,3,1716174300,chaudhari-arakawa,False
12345860,1,,,RNOsvLTb,2,3,1716165900,aikawa-hule,False
12345861,1,,,jBBbsdrbc,1,3,1716165000,y-ku-yang,False
12345862,2,,,PvmbqMqmc,1,3,1716158700,inoue-cho,True
12345863,2,,,hELbsITTb,2,3,1716166500,saigo-koshiishi,True
12345864,1,,,nxIdscbUb,2,3,1716170700,matsuda-yamaguchi,False
12345875,,,,MRMdstDQd,2,3,1716208200,han-kitahara,False
12345876,,,,iGabcWOLd,2,3,1716201600,deremer-matsumoto,False
12345877,,,,IaEbsbYhe,1,3,1716205500,yoshida-higashitani,False
12345878,,,,EmRbsrYwe,1,3,1716208200,yoshida-sato,False
12345879,,,,CCkdsFChe,2,3,1716202800,hata-niimi,True
12345880,,,,EWqdsUrne,1,3,1716206100,ohwaki-kim,True
12345881,,,,XBhkstYhe,1,3,1716209100,nakao-hasegawa,False
12345882,,,,MuRbsZEMs,2,3,1716201900,tamura-sodeyama,True
12345883,,,,wXMdskrfe,1,3,1716202800,maeda-arai,True
