match_id,round_id,name,slug,cup_round_type
12336676,5,Round of 16,round-of-16,8
12336688,5,Round of 16,round-of-16,8
12336695,5,Round of 16,round-of-16,8
12336699,5,Round of 16,round-of-16,8
12336700,5,Round of 16,round-of-16,8
12336714,5,Round of 16,round-of-16,8
12336764,27,Quarterfinals,quarterfinals,4
12336765,27,Quarterfinals,quarterfinals,4
12336766,5,Round of 16,round-of-16,8
12336781,5,Round of 16,round-of-16,8
12336818,5,Round of 16,round-of-16,8
12336835,5,Round of 16,round-of-16,8
12336836,5,Round of 16,round-of-16,8
12336884,5,Round of 16,round-of-16,8
12336885,5,Round of 16,round-of-16,8
12336886,27,Quarterfinals,quarterfinals,4
12336887,27,Quarterfinals,quarterfinals,4
12336888,5,Round of 16,round-of-16,8
12337023,5,Round of 16,round-of-16,8
12337024,5,Round of 16,round-of-16,8
12337052,5,Round of 16,round-of-16,8
12337053,5,Round of 16,round-of-16,8
12337054,5,Round of 16,round-of-16,8
12337084,5,Round of 16,round-of-16,8
12337105,5,Round of 16,round-of-16,8
12337138,27,Quarterfinals,quarterfinals,4
12337139,27,Quarterfinals,quarterfinals,4
12337152,6,Round of 32,round-of-32,16
12337165,5,Round of 16,round-of-16,8
12337166,6,Round of 32,round-of-32,16
12337167,6,Round of 32,round-of-32,16
12337168,6,Round of 32,round-of-32,16
12337176,6,Round of 32,round-of-32,16
12337184,27,Quarterfinals,quarterfinals,4
12337185,5,Round of 16,round-of-16,8
12337186,5,Round of 16,round-of-16,8
12337204,27,Quarterfinals,quarterfinals,4
12337205,5,Round of 16,round-of-16,8
12337206,5,Round of 16,round-of-16,8
12337220,27,Quarterfinals,quarterfinals,4
12337221,5,Round of 16,round-of-16,8
12337238,5,Round of 16,round-of-16,8
12337239,5,Round of 16,round-of-16,8
12337253,27,Quarterfinals,quarterfinals,4
12337254,27,Quarterfinals,quarterfinals,4
12337264,5,Round of 16,round-of-16,8
12337270,27,Quarterfinals,quarterfinals,4
12337271,27,Quarterfinals,quarterfinals,4
12337272,5,Round of 16,round-of-16,8
12337273,5,Round of 16,round-of-16,8
12337274,5,Round of 16,round-of-16,8
12337275,5,Round of 16,round-of-16,8
12337276,5,Round of 16,round-of-16,8
12337277,5,Round of 16,round-of-16,8
12337283,5,Round of 16,round-of-16,8
12337284,5,Round of 16,round-of-16,8
12337285,5,Round of 16,round-of-16,8
12337286,5,Round of 16,round-of-16,8
12337287,5,Round of 16,round-of-16,8
12337295,27,Quarterfinals,quarterfinals,4
12337298,27,Quarterfinals,quarterfinals,4
12337299,5,Round of 16,round-of-16,8
12337300,5,Round of 16,round-of-16,8
12337301,5,Round of 16,round-of-16,8
12337302,5,Round of 16,round-of-16,8
12337361,5,Round of 16,round-of-16,8
12337367,6,Round of 32,round-of-32,16
12337378,5,Round of 16,round-of-16,8
12337379,5,Round of 16,round-of-16,8
12337380,5,Round of 16,round-of-16,8
12337418,5,Round of 16,round-of-16,8
12337419,5,Round of 16,round-of-16,8
12337423,5,Round of 16,round-of-16,8
12337424,5,Round of 16,round-of-16,8
12337425,5,Round of 16,round-of-16,8
12337429,5,Round of 16,round-of-16,8
12337430,5,Round of 16,round-of-16,8
12337448,27,Quarterfinals,quarterfinals,4
12337483,27,Quarterfinals,quarterfinals,4
12337504,5,Round of 16,round-of-16,8
12337541,5,Round of 16,round-of-16,8
12337550,5,Round of 16,round-of-16,8
12337551,5,Round of 16,round-of-16,8
12337567,5,Round of 16,round-of-16,8
12337591,5,Round of 16,round-of-16,8
12337592,5,Round of 16,round-of-16,8
12337593,5,Round of 16,round-of-16,8
12337632,5,Round of 16,round-of-16,8
12337640,27,Quarterfinals,quarterfinals,4
12337641,27,Quarterfinals,quarterfinals,4
12337644,5,Round of 16,round-of-16,8
12337658,5,Round of 16,round-of-16,8
12337663,5,Round of 16,round-of-16,8
12337664,5,Round of 16,round-of-16,8
12337665,5,Round of 16,round-of-16,8
12337683,5,Round of 16,round-of-16,8
12337684,5,Round of 16,round-of-16,8
12337685,5,Round of 16,round-of-16,8
12337686,5,Round of 16,round-of-16,8
12337687,5,Round of 16,round-of-16,8
12337688,5,Round of 16,round-of-16,8
12337737,27,Quarterfinals,quarterfinals,4
12337749,5,Round of 16,round-of-16,8
12337782,5,Round of 16,round-of-16,8
12337832,5,Round of 16,round-of-16,8
12337854,5,Round of 16,round-of-16,8
12337855,5,Round of 16,round-of-16,8
12337857,5,Round of 16,round-of-16,8
12337867,5,Round of 16,round-of-16,8
12337868,5,Round of 16,round-of-16,8
12337869,5,Round of 16,round-of-16,8
12337870,5,Round of 16,round-of-16,8
12337903,5,Round of 16,round-of-16,8
12337947,5,Round of 16,round-of-16,8
12337953,5,Round of 16,round-of-16,8
12337954,5,Round of 16,round-of-16,8
12337978,5,Round of 16,round-of-16,8
12337979,5,Round of 16,round-of-16,8
12338029,5,Round of 16,round-of-16,8
12338064,5,Round of 16,round-of-16,8
12338065,5,Round of 16,round-of-16,8
12338069,5,Round of 16,round-of-16,8
12338123,5,Round of 16,round-of-16,8
12338540,5,Round of 16,round-of-16,8
12338541,5,Round of 16,round-of-16,8
12338542,5,Round of 16,round-of-16,8
12338837,27,Quarterfinals,quarterfinals,4
12338838,27,Quarterfinals,quarterfinals,4
12338839,27,Quarterfinals,quarterfinals,4
12338842,27,Quarterfinals,quarterfinals,4
12338843,27,Quarterfinals,quarterfinals,4
12338875,27,Quarterfinals,quarterfinals,4
12338884,27,Quarterfinals,quarterfinals,4
12338908,27,Quarterfinals,quarterfinals,4
12338916,27,Quarterfinals,quarterfinals,4
12338931,27,Quarterfinals,quarterfinals,4
12338956,27,Quarterfinals,quarterfinals,4
12338985,27,Quarterfinals,quarterfinals,4
12339079,27,Quarterfinals,quarterfinals,4
12339183,27,Quarterfinals,quarterfinals,4
12339295,27,Quarterfinals,quarterfinals,4
12339320,27,Quarterfinals,quarterfinals,4
12339323,5,Round of 16,round-of-16,8
12339328,27,Quarterfinals,quarterfinals,4
12339375,27,Quarterfinals,quarterfinals,4
12339376,27,Quarterfinals,quarterfinals,4
12339377,27,Quarterfinals,quarterfinals,4
12339382,27,Quarterfinals,quarterfinals,4
12339417,28,Semifinals,semifinals,2
12339462,27,Quarterfinals,quarterfinals,4
12339468,27,Quarterfinals,quarterfinals,4
12339469,27,Quarterfinals,quarterfinals,4
12339489,27,Quarterfinals,quarterfinals,4
12339490,27,Quarterfinals,quarterfinals,4
12339507,27,Quarterfinals,quarterfinals,4
12339508,27,Quarterfinals,quarterfinals,4
12339509,27,Quarterfinals,quarterfinals,4
12339510,28,Semifinals,semifinals,2
12339518,27,Quarterfinals,quarterfinals,4
12339519,27,Quarterfinals,quarterfinals,4
12339523,27,Quarterfinals,quarterfinals,4
12339525,27,Quarterfinals,quarterfinals,4
12339530,28,Semifinals,semifinals,2
12339534,27,Quarterfinals,quarterfinals,4
12339544,27,Quarterfinals,quarterfinals,4
12339545,27,Quarterfinals,quarterfinals,4
12339558,28,Semifinals,semifinals,2
12339560,27,Quarterfinals,quarterfinals,4
12339561,27,Quarterfinals,quarterfinals,4
12339562,27,Quarterfinals,quarterfinals,4
12339573,27,Quarterfinals,quarterfinals,4
12339574,27,Quarterfinals,quarterfinals,4
12339575,5,Round of 16,round-of-16,8
12339576,27,Quarterfinals,quarterfinals,4
12339578,27,Quarterfinals,quarterfinals,4
12339579,27,Quarterfinals,quarterfinals,4
12339593,27,Quarterfinals,quarterfinals,4
12339602,27,Quarterfinals,quarterfinals,4
12339603,27,Quarterfinals,quarterfinals,4
12339604,27,Quarterfinals,quarterfinals,4
12339613,27,Quarterfinals,quarterfinals,4
12339622,27,Quarterfinals,quarterfinals,4
12339627,27,Quarterfinals,quarterfinals,4
12339628,27,Quarterfinals,quarterfinals,4
12339674,5,Round of 16,round-of-16,8
12339693,27,Quarterfinals,quarterfinals,4
12339748,27,Quarterfinals,quarterfinals,4
12339757,28,Semifinals,semifinals,2
12339760,27,Quarterfinals,quarterfinals,4
12339836,27,Quarterfinals,quarterfinals,4
12339853,5,Round of 16,round-of-16,8
12339865,5,Round of 16,round-of-16,8
12339874,27,Quarterfinals,quarterfinals,4
12339875,27,Quarterfinals,quarterfinals,4
12339881,27,Quarterfinals,quarterfinals,4
12339883,27,Quarterfinals,quarterfinals,4
12339897,27,Quarterfinals,quarterfinals,4
12339900,27,Quarterfinals,quarterfinals,4
12339901,28,Semifinals,semifinals,2
12339963,5,Round of 16,round-of-16,8
12339964,5,Round of 16,round-of-16,8
12340058,27,Quarterfinals,quarterfinals,4
12340641,27,Quarterfinals,quarterfinals,4
12340642,27,Quarterfinals,quarterfinals,4
12340643,27,Quarterfinals,quarterfinals,4
12340818,27,Quarterfinals,quarterfinals,4
12341129,28,Semifinals,semifinals,2
12341130,28,Semifinals,semifinals,2
12341229,27,Quarterfinals,quarterfinals,4
12341420,28,Semifinals,semifinals,2
12299540,28,Semifinals,semifinals,2
12299562,28,Semifinals,semifinals,2
12299569,27,Quarterfinals,quarterfinals,4
12302305,28,Semifinals,semifinals,2
12302307,28,Semifinals,semifinals,2
12317285,5,Round of 16,round-of-16,8
12317286,5,Round of 16,round-of-16,8
12317287,27,Quarterfinals,quarterfinals,4
12317288,27,Quarterfinals,quarterfinals,4
12317289,5,Round of 16,round-of-16,8
12317290,5,Round of 16,round-of-16,8
12317292,27,Quarterfinals,quarterfinals,4
12317293,5,Round of 16,round-of-16,8
12317294,5,Round of 16,round-of-16,8
12317295,27,Quarterfinals,quarterfinals,4
12317296,5,Round of 16,round-of-16,8
12317297,5,Round of 16,round-of-16,8
12317298,28,Semifinals,semifinals,2
12317305,29,Final,final,1
12317306,27,Quarterfinals,quarterfinals,4
12317307,28,Semifinals,semifinals,2
12317313,28,Semifinals,semifinals,2
12317321,28,Semifinals,semifinals,2
12317326,29,Final,final,1
12317334,28,Semifinals,semifinals,2
12317336,28,Semifinals,semifinals,2
12317338,29,Final,final,1
12317339,28,Semifinals,semifinals,2
12317343,27,Quarterfinals,quarterfinals,4
12317345,29,Final,final,1
12317348,27,Quarterfinals,quarterfinals,4
12317350,28,Semifinals,semifinals,2
12317352,28,Semifinals,semifinals,2
12317356,27,Quarterfinals,quarterfinals,4
12317365,27,Quarterfinals,quarterfinals,4
12317366,5,Round of 16,round-of-16,8
12317367,5,Round of 16,round-of-16,8
12317368,5,Round of 16,round-of-16,8
12317369,27,Quarterfinals,quarterfinals,4
12317370,5,Round of 16,round-of-16,8
12317371,27,Quarterfinals,quarterfinals,4
12317372,5,Round of 16,round-of-16,8
12317373,5,Round of 16,round-of-16,8
12317376,27,Quarterfinals,quarterfinals,4
12317377,5,Round of 16,round-of-16,8
12317378,5,Round of 16,round-of-16,8
12317387,5,Round of 16,round-of-16,8
12317388,28,Semifinals,semifinals,2
12317389,27,Quarterfinals,quarterfinals,4
12317392,5,Round of 16,round-of-16,8
12317393,5,Round of 16,round-of-16,8
12317394,27,Quarterfinals,quarterfinals,4
12317395,27,Quarterfinals,quarterfinals,4
12317397,5,Round of 16,round-of-16,8
12317398,27,Quarterfinals,quarterfinals,4
12317404,27,Quarterfinals,quarterfinals,4
12317405,28,Semifinals,semifinals,2
12317411,29,Final,final,1
12317412,27,Quarterfinals,quarterfinals,4
12317416,28,Semifinals,semifinals,2
12330151,6,Round of 32,round-of-32,16
12330152,6,Round of 32,round-of-32,16
12330153,6,Round of 32,round-of-32,16
12330155,6,Round of 32,round-of-32,16
12330157,6,Round of 32,round-of-32,16
12330158,6,Round of 32,round-of-32,16
12332712,6,Round of 32,round-of-32,16
12332717,6,Round of 32,round-of-32,16
12332718,6,Round of 32,round-of-32,16
12332724,6,Round of 32,round-of-32,16
12332732,6,Round of 32,round-of-32,16
12333231,5,Round of 16,round-of-16,8
12334128,27,Quarterfinals,quarterfinals,4
12334527,6,Round of 32,round-of-32,16
12334859,5,Round of 16,round-of-16,8
12334972,27,Quarterfinals,quarterfinals,4
12335007,5,Round of 16,round-of-16,8
12335008,5,Round of 16,round-of-16,8
12335014,5,Round of 16,round-of-16,8
12335130,5,Round of 16,round-of-16,8
12335132,5,Round of 16,round-of-16,8
12335167,5,Round of 16,round-of-16,8
12335176,5,Round of 16,round-of-16,8
12335183,5,Round of 16,round-of-16,8
12335184,5,Round of 16,round-of-16,8
12335185,5,Round of 16,round-of-16,8
12335459,5,Round of 16,round-of-16,8
12336008,6,Round of 32,round-of-32,16
12336009,6,Round of 32,round-of-32,16
12336010,6,Round of 32,round-of-32,16
12336011,6,Round of 32,round-of-32,16
12336013,6,Round of 32,round-of-32,16
12336014,6,Round of 32,round-of-32,16
12336248,5,Round of 16,round-of-16,8
12336250,5,Round of 16,round-of-16,8
12336297,5,Round of 16,round-of-16,8
12336420,5,Round of 16,round-of-16,8
12336565,5,Round of 16,round-of-16,8
12336700,5,Round of 16,round-of-16,8
12336714,5,Round of 16,round-of-16,8
12336765,27,Quarterfinals,quarterfinals,4
12336886,27,Quarterfinals,quarterfinals,4
12337053,5,Round of 16,round-of-16,8
12337138,27,Quarterfinals,quarterfinals,4
12337139,27,Quarterfinals,quarterfinals,4
12337166,6,Round of 32,round-of-32,16
12337167,6,Round of 32,round-of-32,16
12337168,6,Round of 32,round-of-32,16
12337176,6,Round of 32,round-of-32,16
12337184,27,Quarterfinals,quarterfinals,4
12337204,27,Quarterfinals,quarterfinals,4
12337220,27,Quarterfinals,quarterfinals,4
12337253,27,Quarterfinals,quarterfinals,4
12337298,27,Quarterfinals,quarterfinals,4
12337423,5,Round of 16,round-of-16,8
12337425,5,Round of 16,round-of-16,8
12337540,5,Round of 16,round-of-16,8
12337542,5,Round of 16,round-of-16,8
12337543,5,Round of 16,round-of-16,8
12337544,5,Round of 16,round-of-16,8
12337545,5,Round of 16,round-of-16,8
12337546,5,Round of 16,round-of-16,8
12337550,5,Round of 16,round-of-16,8
12337641,27,Quarterfinals,quarterfinals,4
12337687,5,Round of 16,round-of-16,8
12337782,5,Round of 16,round-of-16,8
12337832,5,Round of 16,round-of-16,8
12337855,5,Round of 16,round-of-16,8
12337857,5,Round of 16,round-of-16,8
12337867,5,Round of 16,round-of-16,8
12337868,5,Round of 16,round-of-16,8
12337869,5,Round of 16,round-of-16,8
12337870,5,Round of 16,round-of-16,8
12337903,5,Round of 16,round-of-16,8
12337947,5,Round of 16,round-of-16,8
12337953,5,Round of 16,round-of-16,8
12337954,5,Round of 16,round-of-16,8
12337978,5,Round of 16,round-of-16,8
12337979,5,Round of 16,round-of-16,8
12338029,5,Round of 16,round-of-16,8
12338064,5,Round of 16,round-of-16,8
12338065,5,Round of 16,round-of-16,8
12338069,5,Round of 16,round-of-16,8
12338123,5,Round of 16,round-of-16,8
12338540,5,Round of 16,round-of-16,8
12338541,5,Round of 16,round-of-16,8
12338542,5,Round of 16,round-of-16,8
12338837,27,Quarterfinals,quarterfinals,4
12338838,27,Quarterfinals,quarterfinals,4
12338839,27,Quarterfinals,quarterfinals,4
12338842,27,Quarterfinals,quarterfinals,4
12338843,27,Quarterfinals,quarterfinals,4
12338875,27,Quarterfinals,quarterfinals,4
12338884,27,Quarterfinals,quarterfinals,4
12338908,27,Quarterfinals,quarterfinals,4
12338916,27,Quarterfinals,quarterfinals,4
12338931,27,Quarterfinals,quarterfinals,4
12338956,27,Quarterfinals,quarterfinals,4
12338985,27,Quarterfinals,quarterfinals,4
12339079,27,Quarterfinals,quarterfinals,4
12339183,27,Quarterfinals,quarterfinals,4
12339295,27,Quarterfinals,quarterfinals,4
12339320,27,Quarterfinals,quarterfinals,4
12339323,5,Round of 16,round-of-16,8
12339328,27,Quarterfinals,quarterfinals,4
12339375,27,Quarterfinals,quarterfinals,4
12339376,27,Quarterfinals,quarterfinals,4
12339377,27,Quarterfinals,quarterfinals,4
12339382,27,Quarterfinals,quarterfinals,4
12339417,28,Semifinals,semifinals,2
12339462,27,Quarterfinals,quarterfinals,4
12339468,27,Quarterfinals,quarterfinals,4
12339469,27,Quarterfinals,quarterfinals,4
12339489,27,Quarterfinals,quarterfinals,4
12339490,27,Quarterfinals,quarterfinals,4
12339507,27,Quarterfinals,quarterfinals,4
12339508,27,Quarterfinals,quarterfinals,4
12339509,27,Quarterfinals,quarterfinals,4
12339510,28,Semifinals,semifinals,2
12339518,27,Quarterfinals,quarterfinals,4
12339519,27,Quarterfinals,quarterfinals,4
12339523,27,Quarterfinals,quarterfinals,4
12339525,27,Quarterfinals,quarterfinals,4
12339530,28,Semifinals,semifinals,2
12339534,27,Quarterfinals,quarterfinals,4
12339544,27,Quarterfinals,quarterfinals,4
12339545,27,Quarterfinals,quarterfinals,4
12339558,28,Semifinals,semifinals,2
12339560,27,Quarterfinals,quarterfinals,4
12339561,27,Quarterfinals,quarterfinals,4
12339562,27,Quarterfinals,quarterfinals,4
12339573,27,Quarterfinals,quarterfinals,4
12339574,27,Quarterfinals,quarterfinals,4
12339575,5,Round of 16,round-of-16,8
12339576,27,Quarterfinals,quarterfinals,4
12339578,27,Quarterfinals,quarterfinals,4
12339579,27,Quarterfinals,quarterfinals,4
12339593,27,Quarterfinals,quarterfinals,4
12339602,27,Quarterfinals,quarterfinals,4
12339603,27,Quarterfinals,quarterfinals,4
12339604,27,Quarterfinals,quarterfinals,4
12339613,27,Quarterfinals,quarterfinals,4
12339622,27,Quarterfinals,quarterfinals,4
12339627,27,Quarterfinals,quarterfinals,4
12339628,27,Quarterfinals,quarterfinals,4
12339674,5,Round of 16,round-of-16,8
12339693,27,Quarterfinals,quarterfinals,4
12339748,27,Quarterfinals,quarterfinals,4
12339757,28,Semifinals,semifinals,2
12339760,27,Quarterfinals,quarterfinals,4
12339836,27,Quarterfinals,quarterfinals,4
12339853,5,Round of 16,round-of-16,8
12339860,27,Quarterfinals,quarterfinals,4
12339865,5,Round of 16,round-of-16,8
12339874,27,Quarterfinals,quarterfinals,4
12339875,27,Quarterfinals,quarterfinals,4
12339881,27,Quarterfinals,quarterfinals,4
12339882,27,Quarterfinals,quarterfinals,4
12339883,27,Quarterfinals,quarterfinals,4
12339886,27,Quarterfinals,quarterfinals,4
12339897,27,Quarterfinals,quarterfinals,4
12339900,27,Quarterfinals,quarterfinals,4
12339901,28,Semifinals,semifinals,2
12339963,5,Round of 16,round-of-16,8
12339964,5,Round of 16,round-of-16,8
12339990,27,Quarterfinals,quarterfinals,4
12340042,27,Quarterfinals,quarterfinals,4
12340058,27,Quarterfinals,quarterfinals,4
12340070,27,Quarterfinals,quarterfinals,4
12340091,27,Quarterfinals,quarterfinals,4
12340106,27,Quarterfinals,quarterfinals,4
12340152,27,Quarterfinals,quarterfinals,4
12340153,27,Quarterfinals,quarterfinals,4
12340161,27,Quarterfinals,quarterfinals,4
12340184,27,Quarterfinals,quarterfinals,4
12340206,27,Quarterfinals,quarterfinals,4
12340641,27,Quarterfinals,quarterfinals,4
12340642,27,Quarterfinals,quarterfinals,4
12340643,27,Quarterfinals,quarterfinals,4
12340685,28,Semifinals,semifinals,2
12340752,28,Semifinals,semifinals,2
12340753,28,Semifinals,semifinals,2
12340781,28,Semifinals,semifinals,2
12340816,28,Semifinals,semifinals,2
12340818,27,Quarterfinals,quarterfinals,4
12340882,28,Semifinals,semifinals,2
12341028,28,Semifinals,semifinals,2
12341053,28,Semifinals,semifinals,2
12341080,28,Semifinals,semifinals,2
12341112,28,Semifinals,semifinals,2
12341129,28,Semifinals,semifinals,2
12341130,28,Semifinals,semifinals,2
12341146,28,Semifinals,semifinals,2
12341147,27,Quarterfinals,quarterfinals,4
12341196,28,Semifinals,semifinals,2
12341229,27,Quarterfinals,quarterfinals,4
12341235,28,Semifinals,semifinals,2
12341242,28,Semifinals,semifinals,2
12341245,28,Semifinals,semifinals,2
12341308,28,Semifinals,semifinals,2
12341322,28,Semifinals,semifinals,2
12341331,28,Semifinals,semifinals,2
12341364,29,Final,final,1
12341366,28,Semifinals,semifinals,2
12341420,28,Semifinals,semifinals,2
12341505,28,Semifinals,semifinals,2
12341540,28,Semifinals,semifinals,2
12341551,28,Semifinals,semifinals,2
12341556,29,Final,final,1
12341561,28,Semifinals,semifinals,2
12341575,28,Semifinals,semifinals,2
12341595,28,Semifinals,semifinals,2
12341674,28,Semifinals,semifinals,2
12341755,28,Semifinals,semifinals,2
12341756,28,Semifinals,semifinals,2
12341778,29,Final,final,1
12341779,28,Semifinals,semifinals,2
12341788,27,Quarterfinals,quarterfinals,4
12341789,28,Semifinals,semifinals,2
12341893,28,Semifinals,semifinals,2
12341904,29,Final,final,1
12341962,28,Semifinals,semifinals,2
12341988,28,Semifinals,semifinals,2
12342029,1,Qualification round 1,qualification-round-1,
12342037,1,Qualification round 1,qualification-round-1,
12342038,1,Qualification round 1,qualification-round-1,
12342039,1,Qualification round 1,qualification-round-1,
12342040,1,Qualification round 1,qualification-round-1,
12342052,1,Qualification round 1,qualification-round-1,
12342053,1,Qualification round 1,qualification-round-1,
12342054,1,Qualification round 1,qualification-round-1,
12342168,1,Qualification round 1,qualification-round-1,
12342169,1,Qualification round 1,qualification-round-1,
12342170,1,Qualification round 1,qualification-round-1,
12342171,1,Qualification round 1,qualification-round-1,
12342172,1,Qualification round 1,qualification-round-1,
12342173,1,Qualification round 1,qualification-round-1,
12342175,1,Qualification round 1,qualification-round-1,
12342206,1,Qualification round 1,qualification-round-1,
12342207,1,Qualification round 1,qualification-round-1,
12342208,1,Qualification round 1,qualification-round-1,
12342210,1,Qualification round 1,qualification-round-1,
12342274,28,Semifinals,semifinals,2
12342311,28,Semifinals,semifinals,2
12342367,28,Semifinals,semifinals,2
12342392,1,Qualification round 1,qualification-round-1,
12342393,1,Qualification round 1,qualification-round-1,
12342394,1,Qualification round 1,qualification-round-1,
12342407,1,Qualification round 1,qualification-round-1,
12342408,1,Qualification round 1,qualification-round-1,
12342413,1,Qualification round 1,qualification-round-1,
12342414,1,Qualification round 1,qualification-round-1,
12342415,1,Qualification round 1,qualification-round-1,
12343394,1,Qualification round 1,qualification-round-1,
12343451,27,Quarterfinals,quarterfinals,4
12343575,1,Qualification round 1,qualification-round-1,
12343660,1,Qualification round 1,qualification-round-1,
12343860,27,Quarterfinals,quarterfinals,4
12299540,28,Semifinals,semifinals,2
12299562,28,Semifinals,semifinals,2
12302292,29,Final,final,1
12317284,28,Semifinals,semifinals,2
12317287,27,Quarterfinals,quarterfinals,4
12317291,29,Final,final,1
12317292,27,Quarterfinals,quarterfinals,4
12317295,27,Quarterfinals,quarterfinals,4
12317298,28,Semifinals,semifinals,2
12317305,29,Final,final,1
12317326,29,Final,final,1
12317338,29,Final,final,1
12317345,29,Final,final,1
12317350,28,Semifinals,semifinals,2
12317365,27,Quarterfinals,quarterfinals,4
12317366,5,Round of 16,round-of-16,8
12317367,5,Round of 16,round-of-16,8
12317369,27,Quarterfinals,quarterfinals,4
12317370,5,Round of 16,round-of-16,8
12317371,27,Quarterfinals,quarterfinals,4
12317372,5,Round of 16,round-of-16,8
12317374,29,Final,final,1
12317375,28,Semifinals,semifinals,2
12317376,27,Quarterfinals,quarterfinals,4
12317377,5,Round of 16,round-of-16,8
12317379,28,Semifinals,semifinals,2
12317388,28,Semifinals,semifinals,2
12317389,27,Quarterfinals,quarterfinals,4
12317391,29,Final,final,1
12317395,27,Quarterfinals,quarterfinals,4
12317400,28,Semifinals,semifinals,2
12317405,28,Semifinals,semifinals,2
12317411,29,Final,final,1
12317416,28,Semifinals,semifinals,2
12334527,6,Round of 32,round-of-32,16
12334859,5,Round of 16,round-of-16,8
12334972,27,Quarterfinals,quarterfinals,4
12335185,5,Round of 16,round-of-16,8
12337540,5,Round of 16,round-of-16,8
12337542,5,Round of 16,round-of-16,8
12337543,5,Round of 16,round-of-16,8
12337544,5,Round of 16,round-of-16,8
12337545,5,Round of 16,round-of-16,8
12337546,5,Round of 16,round-of-16,8
12339417,28,Semifinals,semifinals,2
12339628,27,Quarterfinals,quarterfinals,4
12339748,27,Quarterfinals,quarterfinals,4
12339860,27,Quarterfinals,quarterfinals,4
12339875,27,Quarterfinals,quarterfinals,4
12339881,27,Quarterfinals,quarterfinals,4
12339882,27,Quarterfinals,quarterfinals,4
12339883,27,Quarterfinals,quarterfinals,4
12339886,27,Quarterfinals,quarterfinals,4
12339897,27,Quarterfinals,quarterfinals,4
12339901,28,Semifinals,semifinals,2
12339963,5,Round of 16,round-of-16,8
12339990,27,Quarterfinals,quarterfinals,4
12340042,27,Quarterfinals,quarterfinals,4
12340058,27,Quarterfinals,quarterfinals,4
12340070,27,Quarterfinals,quarterfinals,4
12340091,27,Quarterfinals,quarterfinals,4
12340106,27,Quarterfinals,quarterfinals,4
12340152,27,Quarterfinals,quarterfinals,4
12340153,27,Quarterfinals,quarterfinals,4
12340161,27,Quarterfinals,quarterfinals,4
12340184,27,Quarterfinals,quarterfinals,4
12340206,27,Quarterfinals,quarterfinals,4
12340685,28,Semifinals,semifinals,2
12340752,28,Semifinals,semifinals,2
12340753,28,Semifinals,semifinals,2
12340781,28,Semifinals,semifinals,2
12340816,28,Semifinals,semifinals,2
12340882,28,Semifinals,semifinals,2
12341028,28,Semifinals,semifinals,2
12341053,28,Semifinals,semifinals,2
12341080,28,Semifinals,semifinals,2
12341112,28,Semifinals,semifinals,2
12341129,28,Semifinals,semifinals,2
12341130,28,Semifinals,semifinals,2
12341146,28,Semifinals,semifinals,2
12341147,27,Quarterfinals,quarterfinals,4
12341196,28,Semifinals,semifinals,2
12341229,27,Quarterfinals,quarterfinals,4
12341235,28,Semifinals,semifinals,2
12341242,28,Semifinals,semifinals,2
12341245,28,Semifinals,semifinals,2
12341308,28,Semifinals,semifinals,2
12341322,28,Semifinals,semifinals,2
12341331,28,Semifinals,semifinals,2
12341364,29,Final,final,1
12341366,28,Semifinals,semifinals,2
12341420,28,Semifinals,semifinals,2
12341505,28,Semifinals,semifinals,2
12341540,28,Semifinals,semifinals,2
12341551,28,Semifinals,semifinals,2
12341556,29,Final,final,1
12341561,28,Semifinals,semifinals,2
12341575,28,Semifinals,semifinals,2
12341595,28,Semifinals,semifinals,2
12341674,28,Semifinals,semifinals,2
12341755,28,Semifinals,semifinals,2
12341756,28,Semifinals,semifinals,2
12341778,29,Final,final,1
12341779,28,Semifinals,semifinals,2
12341788,27,Quarterfinals,quarterfinals,4
12341789,28,Semifinals,semifinals,2
12341893,28,Semifinals,semifinals,2
12341904,29,Final,final,1
12341962,28,Semifinals,semifinals,2
12341988,28,Semifinals,semifinals,2
12341997,28,Semifinals,semifinals,2
12341998,29,Final,final,1
12342029,1,Qualification round 1,qualification-round-1,
12342037,1,Qualification round 1,qualification-round-1,
12342038,1,Qualification round 1,qualification-round-1,
12342039,1,Qualification round 1,qualification-round-1,
12342040,1,Qualification round 1,qualification-round-1,
12342052,1,Qualification round 1,qualification-round-1,
12342053,1,Qualification round 1,qualification-round-1,
12342054,1,Qualification round 1,qualification-round-1,
12342168,1,Qualification round 1,qualification-round-1,
12342169,1,Qualification round 1,qualification-round-1,
12342170,1,Qualification round 1,qualification-round-1,
12342171,1,Qualification round 1,qualification-round-1,
12342172,1,Qualification round 1,qualification-round-1,
12342173,1,Qualification round 1,qualification-round-1,
12342174,1,Qualification round 1,qualification-round-1,
12342175,1,Qualification round 1,qualification-round-1,
12342206,1,Qualification round 1,qualification-round-1,
12342207,1,Qualification round 1,qualification-round-1,
12342208,1,Qualification round 1,qualification-round-1,
12342209,1,Qualification round 1,qualification-round-1,
12342210,1,Qualification round 1,qualification-round-1,
12342216,1,Qualification round 1,qualification-round-1,
12342217,1,Qualification round 1,qualification-round-1,
12342218,28,Semifinals,semifinals,2
12342219,1,Qualification round 1,qualification-round-1,
12342246,28,Semifinals,semifinals,2
12342274,28,Semifinals,semifinals,2
12342275,28,Semifinals,semifinals,2
12342302,28,Semifinals,semifinals,2
