match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
12341556,2,2,8,7,,,,,,,,,
12341674,,,,,,,,,,,,,
12341962,3,2,7,6,,,,,,,,,
12341997,3,2,7,7,,,,,,,,,
12341998,1,0,2,0,,,,,,,,,
12342053,2,2,6,6,,,,,,,,,
12342168,3,3,7,7,,,,,,,,,
12342172,,,,,,,,,,,,,
12342174,1,2,5,6,7,,,,,8,,,
12342209,3,3,4,6,7,,,,,8,,,
12342210,0,0,5,7,,,,,5,,,,
12342216,2,2,7,7,,,,,,,,,
12342217,1,2,6,6,5,,,6,,,,,
12342218,3,2,6,7,,,,,,,,,
12342219,1,0,3,3,,,,,,,,,
12342246,2,2,7,6,,,,,,,,,
12342274,2,2,7,7,,,,,,,,,
12342275,0,1,6,3,,,,4,,,,,
12342302,1,1,1,,,,,,,,,,
12342317,3,2,6,7,,,,,,,,,
12342330,0,0,2,3,,,,,,,,,
12342334,,,,,,,,,,,,,
12342335,,,,,,,,,,,,,
12342336,0,1,4,5,,,,,,,,,
12342337,2,3,6,5,8,,,,,9,,,
12342367,2,2,3,7,6,,,,,,,,
12342403,3,2,6,7,,,,,8,,,,
12342404,1,0,4,4,,,,,,,,,
12342405,3,3,8,6,,,,,,,,,
12342408,2,3,7,6,,,,,,,,,
12342409,1,1,6,4,,,,7,,,,,
12342410,2,2,7,6,,,,8,,,,,
12342413,0,0,3,2,,,,,,,,,
12342414,1,0,5,3,,,,,,,,,
12342569,2,3,6,7,,,,,,,,,
12343013,0,1,4,5,,,,,,,,,
12343021,2,2,6,6,4,,,2,,,,,
12343063,2,3,7,6,,,,,,,,,
12343072,3,3,7,6,,,,,,,,,
12343433,3,3,4,6,7,,,,,,,,
12343434,2,3,6,7,,,,,,,,,
12343548,3,2,6,6,,,,,,,,,
12343660,2,3,6,7,,,,,,,,,
12343748,1,1,4,3,,,,,,,,,
12343749,1,1,6,1,7,,,,,,,,
12343750,0,0,2,2,,,,,,,,,
12343751,2,3,8,7,,,,,,,,,
12343752,3,2,7,7,,,,,,,,,
12343753,2,1,6,7,6,,,,,,,,
12343754,1,1,0,1,,,,,,,,,
12343755,1,1,6,7,8,,,,,,,,
12343756,1,1,6,3,,,,,,,,,
12343757,2,2,6,7,,,,,,,,,
12343758,,,,,,,,,,,,,
12343759,2,3,6,7,,,,,,,,,
12343760,1,2,7,5,6,,,,,,,,
12343761,,,,,,,,,,,,,
12343762,1,1,2,1,,,,,,,,,
12343763,2,3,7,6,,,,,,,,,
12343764,3,3,6,7,,,,,,,,,
12343765,0,0,5,2,,,,,,,,,
12343766,3,2,7,6,,,,,,,,,
12343767,1,1,2,5,,,,,,,,,
12343768,3,3,7,4,10,,,,,,,,
12343769,0,1,2,1,,,,,,,,,
12343770,0,0,1,2,,,,,,,,,
12343771,2,2,6,7,,,,,,,,,
12343772,2,3,7,6,,,,,,,,,
12343773,1,2,7,5,9,,,,,,,,
12343774,0,0,4,5,,,,,,,,,
12343775,3,2,1,7,10,,,,,,,,
12343776,3,2,6,7,,,,,,,,,
12343777,0,1,5,6,,,,,,,,,
12343778,,,,,,,,,,,,,
12343779,0,1,1,2,,,,,,,,,
12343780,0,1,6,3,,,,,,,,,
12343788,0,1,4,4,,,,,,,,,
12343798,3,2,6,7,,,,,,,,,
12343799,3,3,6,7,,,,,,,,,
12343800,1,1,6,2,,,,,,,,,
12343801,1,0,4,6,,,,,3,,,,
12343802,3,2,6,6,,,,,,,,,
12343803,0,0,5,2,,,,,,,,,
12343804,3,3,6,5,6,,,,,,,,
12343805,3,3,5,7,6,,,,,,,,
12343806,1,0,4,3,,,,,,,,,
12343807,3,2,7,7,,,,8,,,,,
12343808,1,2,3,7,2,,,,,,,,
12343809,0,1,3,5,,,,,,,,,
12343810,2,3,4,7,7,,,,8,,,,
12343811,1,0,1,0,,,,,,,,,
12343812,2,2,7,2,,,,,,,,,
12343813,0,0,3,0,,,,,,,,,
12343850,1,1,7,7,5,,,2,8,,,,
12343860,3,3,6,7,7,,,,5,,,,
12343900,1,1,6,4,,,,3,,,,,
12343963,3,3,4,6,6,,,,,,,,
12343964,3,3,5,6,8,,,,,,,,
12343967,3,2,7,3,7,,,,,,,,
12343969,1,2,7,4,3,,,,,,,,
12344008,,,,,,,,,,,,,
12344010,0,1,5,3,,,,,,,,,
12344011,1,1,5,1,,,,,,,,,
12344038,0,0,4,7,,,,,6,,,,
12344040,2,2,7,1,3,,,,,,,,
12344129,2,1,4,6,4,,,,,,,,
12344140,3,3,8,6,,,,,,,,,
12344141,0,0,4,1,,,,,,,,,
12344142,1,0,0,,,,,,,,,,
12344143,3,3,7,7,,,,,7,,,,
12344144,3,2,7,7,,,,,,,,,
12344145,0,1,2,0,,,,,,,,,
12344146,1,0,2,5,,,,,,,,,
12344152,2,2,6,5,0,,,,,,,,
12344155,2,3,7,5,6,,,,,,,,
12344158,2,2,1,6,4,,,,,,,,
12344192,2,2,4,7,4,,,,,,,,
12344193,2,3,8,0,7,,,,,,,,
12344195,2,2,6,6,,,,,,,,,
12344196,1,1,6,5,,,,,,,,,
12344197,1,1,5,7,,,,,3,,,,
12344199,2,1,2,7,5,,,,8,,,,
12344200,1,2,6,7,4,,,,5,,,,
12344212,2,2,6,7,,,,,,,,,
12344213,1,0,5,4,,,,,,,,,
12344214,3,3,7,8,,,,,,,,,
12344241,0,0,2,3,,,,,,,,,
12344242,1,0,1,1,,,,,,,,,
12344243,3,2,6,7,,,,,7,,,,
12344244,3,3,7,7,,,,12,,,,,
12344246,1,1,6,7,4,,,,,,,,
12344247,1,1,1,6,,,,,6,,,,
12344248,2,2,6,7,,,,,,,,,
12344249,0,1,7,4,,,,6,,,,,
12344250,2,2,6,2,5,,,,,,,,
12344251,2,2,7,7,7,,,6,,,,,
12344252,0,0,7,6,,,,6,2,,,,
12344253,1,0,4,5,,,,,,,,,
12344267,1,0,6,2,,,,,,,,,
12344268,0,0,2,0,,,,,,,,,
12344285,3,2,4,6,7,,,,,,,,
12344287,0,1,0,2,,,,,,,,,
12344288,1,0,1,0,,,,,,,,,
12344289,2,2,7,7,,,,,,,,,
12344290,3,2,6,6,,,,,,,,,
12344291,3,2,3,7,11,,,,,,,,
12344292,1,0,1,2,,,,,,,,,
12344293,1,1,8,2,6,,,,,,,,
12344294,3,2,7,7,,,,,,,,,
12344295,3,2,3,7,11,,,,,,,,
12344296,1,1,1,4,,,,,,,,,
12344297,3,2,4,8,11,,,,,,,,
12344298,3,2,6,7,,,,,,,,,
12344299,1,2,6,3,6,,,,,,,,
12344300,3,2,6,7,,,,,,,,,
12344301,2,2,6,6,,,,,,,,,
12344302,0,1,6,3,,,,,,,,,
12344306,2,2,7,7,,,,,,,,,
12344307,3,3,6,7,,,,,7,,,,
12344309,0,1,1,2,,,,,,,,,
12344312,0,1,2,0,,,,,,,,,
12344313,2,3,7,7,,,,,,,,,
12344315,3,3,7,7,,,,,,,,,
12344318,2,3,6,7,,,,,,,,,
12344319,3,2,7,6,,,,,,,,,
12344320,3,2,7,7,,,,,,,,,
12344321,2,2,7,7,,,,,,,,,
12344322,2,3,6,6,,,,,,,,,
12344323,3,2,7,6,,,,,,,,,
12344324,1,0,1,1,,,,,,,,,
12344325,2,3,6,7,,,,,,,,,
12344326,1,0,0,4,,,,,,,,,
12344327,3,3,7,4,10,,,,,,,,
12344328,1,0,2,2,,,,,,,,,
12344329,1,1,2,2,,,,,,,,,
12344330,3,3,6,6,10,,,,,,,,
12344331,3,2,7,6,,,,,,,,,
12344332,3,2,6,3,10,,,,,,,,
12344333,1,1,2,2,,,,,,,,,
12344334,0,0,4,2,,,,,,,,,
12344335,0,1,5,2,,,,,,,,,
12344336,0,0,2,3,,,,,,,,,
12344337,2,3,6,4,11,,,,,,,,
12344338,2,3,7,6,,,,,,,,,
12344339,2,1,8,4,8,,,,,,,,
12344340,,,,,,,,,,,,,
12344341,2,2,6,6,,,,,,,,,
12344342,1,0,0,2,,,,,,,,,
12344343,1,0,2,1,,,,,,,,,
12344344,1,1,0,5,,,,,,,,,
12344345,2,3,7,6,,,,,,,,,
12344346,1,1,2,5,,,,,,,,,
12344347,3,3,7,6,,,,,,,,,
12344348,2,2,8,7,,,,,,,,,
12344349,3,3,5,7,10,,,,,,,,
12344351,2,2,6,7,,,,,,,,,
12344352,,,,,,,,,,,,,
12344353,2,3,7,5,10,,,,,,,,
12344354,2,3,6,6,,,,,,,,,
12344355,0,0,5,4,,,,,,,,,
12344356,2,1,8,4,8,,,,,,,,
12344357,0,0,1,2,,,,,,,,,
12344358,1,1,1,2,,,,,,,,,
12344359,2,2,7,6,,,,,,,,,
12344360,2,2,7,7,,,,,,,,,
12344361,2,3,7,7,,,,,,,,,
12344362,0,1,4,1,,,,,,,,,
12344363,,,,,,,,,,,,,
12344364,0,0,2,0,,,,,,,,,
12344365,2,3,6,4,10,,,,,,,,
12344366,1,1,0,0,,,,,,,,,
12344367,3,2,7,6,,,,,,,,,
12344368,1,1,5,2,,,,,,,,,
12344369,3,2,6,7,,,,,,,,,
12344370,0,1,3,1,,,,,,,,,
12344371,1,0,3,4,,,,,,,,,
12344372,1,0,1,1,,,,,,,,,
12344373,3,2,7,6,,,,,,,,,
12344374,0,0,2,4,,,,,,,,,
12344375,2,2,7,7,,,,,,,,,
12344376,1,2,5,6,8,,,,,,,,
12344377,0,0,2,0,,,,,,,,,
12344378,0,0,4,3,,,,,,,,,
12344379,1,1,2,2,,,,,,,,,
12344380,3,3,6,6,,,,,,,,,
12344381,1,0,3,2,,,,,,,,,
12344382,2,2,7,1,6,,,,,,,,
12344383,3,3,7,5,6,,,,,,,,
12344385,3,3,6,7,,,,,,,,,
12344386,0,1,1,2,,,,,,,,,
12344387,2,3,7,7,,,,,,,,,
12344388,2,2,7,6,,,,,,,,,
12344389,1,1,3,4,,,,,,,,,
12344390,3,3,7,6,,,,,,,,,
12344391,1,1,5,7,6,,,,,,,,
12344392,2,3,7,6,,,,,,,,,
12344393,0,0,4,1,,,,,,,,,
12344394,1,1,4,4,,,,,,,,,
12344395,2,3,6,6,,,,,,,,,
12344396,1,1,1,6,,,,,,,,,
12344397,0,0,5,1,,,,,,,,,
12344398,2,1,7,7,9,,,,,,,,
12344399,2,2,6,6,,,,,,,,,
12344400,0,0,2,1,,,,,,,,,
12344401,1,0,1,4,,,,,,,,,
12344402,1,1,2,4,,,,,,,,,
12344403,1,0,1,3,,,,,,,,,
12344404,0,1,5,5,,,,,,,,,
12344405,2,3,6,6,,,,,,,,,
12344406,0,1,3,6,,,,,,,,,
12344407,2,3,7,6,,,,,,,,,
12344408,2,3,7,7,,,,,,,,,
12344409,2,2,6,6,,,,,,,,,
12344410,0,1,6,2,,,,,,,,,
12344411,0,0,2,3,,,,,,,,,
12344412,0,0,2,1,,,,,,,,,
12344413,2,2,7,7,,,,,,,,,
12344414,2,3,3,6,10,,,,,,,,
12344415,1,1,4,5,,,,,,,,,
12344416,0,1,4,1,,,,,,,,,
12344417,1,1,0,4,,,,,,,,,
12344418,2,1,3,7,8,,,,,,,,
12344420,3,2,6,6,,,,,,,,,
12344421,3,3,6,6,,,,,,,,,
12344422,1,1,6,3,,,,,,,,,
12344423,1,1,1,4,,,,,,,,,
12344424,1,1,0,1,,,,,,,,,
12344425,0,1,3,1,,,,,,,,,
12344426,0,0,4,3,,,,,,,,,
12344427,0,1,2,0,,,,,,,,,
12344428,1,0,4,3,,,,,,,,,
12344429,2,3,6,6,,,,,,,,,
12344430,1,1,2,3,,,,,,,,,
12344431,2,3,7,6,,,,,,,,,
12344432,2,2,7,7,,,,,,,,,
12344433,2,3,7,7,,,,,,,,,
12344436,1,2,8,3,3,,,,,,,,
12344437,1,0,1,1,,,,,,,,,
12344438,2,3,7,3,6,,,,,,,,
12344439,3,2,6,7,,,,,,,,,
12344440,3,3,7,6,,,,,,,,,
12344441,3,2,7,6,,,,7,,,,,
12344442,3,2,7,7,,,,,,,,,
12344443,3,3,8,6,,,,8,,,,,
12344444,1,1,3,3,,,,,,,,,
12344445,2,2,6,2,7,,,,,,,,
12344446,0,1,5,1,,,,,,,,,
12344447,0,0,2,2,,,,,,,,,
12344448,3,3,7,6,,,,,,,,,
12344449,0,0,7,2,,,,,,,,,
12344450,2,3,7,6,,,,,,,,,
12344451,2,2,7,3,5,,,,,,,,
12344452,0,1,2,3,,,,,,,,,
12344453,3,3,7,5,11,,,,,,,,
12344454,0,0,3,5,,,,,,,,,
12344455,2,2,6,7,,,,,,,,,
12344456,2,3,7,6,,,,,,,,,
12344457,1,1,4,4,,,,,,,,,
12344458,2,2,6,6,5,,,,,,,,
12344459,3,2,7,7,,,,,,,,,
12344460,0,1,2,2,,,,,,,,,
12344461,2,2,6,7,,,,,,,,,
12344462,1,1,3,3,,,,,,,,,
12344463,1,1,2,3,,,,,,,,,
12344464,3,3,6,7,,,,,,,,,
12344465,3,2,6,7,,,,,,,,,
12344466,2,3,6,7,,,,,,,,,
12344467,2,3,8,8,,,,,,,,,
12344468,3,2,6,7,,,,,,,,,
12344469,3,3,7,7,,,,,,,,,
12344470,2,2,2,7,8,,,,,,,,
12344471,1,0,3,4,,,,,,,,,
12344472,2,3,7,7,,,,,,,,,
12344473,1,0,3,5,,,,,,,,,
12344474,0,0,3,1,,,,,,,,,
12344475,3,2,6,6,11,,,,,,,,
12344476,,,,,,,,,,,,,
12344477,1,2,4,6,9,,,,,,,,
12344478,1,0,1,2,,,,,,,,,
12344479,1,0,3,5,,,,,,,,,
12344480,0,0,0,4,,,,,,,,,
12344481,2,3,8,7,,,,,,,,,
12344482,2,3,6,5,11,,,,,,,,
12344483,1,2,8,2,7,,,,,,,,
12344484,,,,,,,,,,,,,
12344485,2,1,7,3,9,,,,,,,,
12344486,2,2,6,4,11,,,,,,,,
12344487,1,2,6,2,9,,,,,,,,
12344488,,,,,,,,,,,,,
12344489,3,3,7,3,11,,,,,,,,
12344490,,,,,,,,,,,,,
12344491,1,1,4,4,,,,,,,,,
12344492,3,2,7,7,,,,,,,,,
12344493,0,0,1,4,,,,,,,,,
12344494,1,1,4,7,,,,,,,,,
12344495,1,1,5,3,,,,,,,,,
12344499,0,1,0,1,,,,,,,,,
12344500,1,0,1,1,,,,,,,,,
12344501,3,2,6,7,,,,,,,,,
12344502,0,1,3,0,,,,,,,,,
12344503,3,2,6,7,,,,,,,,,
12344504,2,2,6,8,4,,,,,,,,
12344505,2,3,7,7,,,,,,,,,
12344506,3,3,7,4,10,,,,,,,,
12344507,1,0,1,4,,,,,,,,,
12344508,2,3,7,7,,,,,,,,,
12344509,0,1,2,3,,,,,,,,,
12344510,0,1,2,6,,,,,3,,,,
12344511,2,1,5,7,7,,,,,,,,
12344512,2,3,6,7,,,,,,,,,
12344513,1,0,3,2,,,,,,,,,
12344514,2,2,6,4,5,,,,,,,,
12344518,2,3,6,6,,,,,,,,,
12344519,2,3,8,6,,,,,,,,,
12344520,2,2,7,6,,,,,,,,,
12344521,0,1,1,2,,,,,,,,,
12344522,1,1,5,0,,,,,,,,,
12344524,0,1,3,4,,,,,,,,,
12344526,,,,,,,,,,,,,
12344527,2,2,6,2,7,,,,,,,,
12344528,3,2,7,6,,,,,,,,,
12344529,3,2,6,7,,,,,,,,,
12344530,0,0,3,3,,,,,,,,,
12344541,,,,,,,,,,,,,
12344542,2,2,6,6,,,,,,,,,
12344543,2,3,6,7,,,,,,,,,
12344570,2,3,7,6,,,,,,,,,
12344571,1,0,4,2,,,,,,,,,
12344572,0,1,2,3,,,,,,,,,
12344573,3,3,7,6,,,,,,,,,
12344574,2,2,6,3,4,,,,,,,,
12344575,2,3,8,3,12,,,,,,,,
12344576,3,2,3,7,11,,,,,,,,
12344577,3,2,4,6,11,,,,,,,,
12344578,3,3,7,3,11,,,,,,,,
12344579,0,0,3,2,,,,,,,,,
12344580,1,0,1,1,,,,,,,,,
12344581,3,2,8,6,10,,,,,,,,
12344582,0,0,3,4,,,,,,,,,
12344583,0,0,3,4,,,,,,,,,
12344584,3,3,6,7,,,,,,,,,
12344585,2,2,5,7,9,,,,,,,,
12344587,1,1,4,7,8,,,,,,,,
12344588,3,2,7,7,,,,,,,,,
12344589,,,,,,,,,,,,,
12344590,3,3,6,7,,,,,,,,,
12344591,3,3,6,7,,,,,,,,,
12344592,2,2,6,7,,,,,,,,,
12344593,2,3,1,7,10,,,,,,,,
12344594,1,1,1,2,,,,,,,,,
12344595,0,1,1,0,,,,,,,,,
12344596,1,2,5,7,6,,,,,,,,
12344597,3,2,8,6,,,,,,,,,
12344598,3,3,6,7,,,,,,,,,
12344599,3,3,7,7,,,,,,,,,
12344600,3,2,6,6,,,,,,,,,
12344601,2,2,8,2,9,,,,,,,,
12344602,,,,,,,,,,,,,
12344603,1,1,0,0,,,,,,,,,
12344604,,,,,,,,,,,,,
12344605,0,0,2,2,,,,,,,,,
12344606,1,2,7,5,5,,,,,,,,
12344607,0,1,5,2,,,,,,,,,
12344608,3,2,6,6,,,,,,,,,
12344609,,,,,,,,,,,,,
12344610,3,3,6,6,,,,,,,,,
12344611,,,,,,,,,,,,,
12344612,2,3,7,7,,,,,,,,,
12344613,,,,,,,,,,,,,
12344614,2,2,7,6,,,,,,,,,
12344615,3,2,7,6,,,,,,,,,
12344616,2,2,6,7,,,,,,,,,
12344617,0,0,1,0,,,,,,,,,
12344618,2,3,6,6,,,,,,,,,
12344619,0,0,0,4,,,,,,,,,
12344620,,,,,,,,,,,,,
12344621,2,3,4,7,10,,,,,,,,
12344622,0,1,3,3,,,,,,,,,
12344623,1,0,0,0,,,,,,,,,
12344624,0,1,2,2,,,,,,,,,
12344625,3,2,6,7,,,,,,,,,
12344626,0,1,5,5,,,,,,,,,
12344627,2,2,7,7,,,,,,,,,
12344628,,,,,,,,,,,,,
12344629,2,2,6,6,,,,,,,,,
12344635,0,0,1,3,,,,,,,,,
12344636,1,0,2,6,,,,,7,,,,
12344637,0,1,3,7,,,,,3,,,,
12344696,2,1,7,7,8,,,,,,,,
12344697,3,2,7,6,,,,,,,,,
12344698,0,1,1,2,,,,,,,,,
12344699,3,3,7,6,,,,,,,,,
12344700,2,3,6,8,,,,,,,,,
12344701,2,3,7,7,,,,,,,,,
12344702,2,3,6,7,,,,,,,,,
12344703,,,,,,,,,,,,,
12344704,0,1,2,2,,,,,,,,,
12344705,1,1,1,1,,,,,,,,,
12344706,1,2,8,4,7,,,,,,,,
12344707,1,1,1,3,,,,,,,,,
12344708,,,,,,,,,,,,,
12344709,2,2,7,7,,,,,,,,,
12344710,0,0,1,2,,,,,,,,,
12344711,1,0,5,4,,,,,,,,,
12344712,2,2,7,6,,,,,,,,,
12344713,1,2,4,7,5,,,,,,,,
12344714,2,2,7,6,,,,,,,,,
12344715,0,0,1,2,,,,,,,,,
12344716,1,1,4,6,5,,,,,,,,
12344717,2,3,6,7,,,,,,,,,
12344718,0,1,2,1,,,,,,,,,
12344719,2,2,6,7,,,,,,,,,
12344720,0,1,0,3,,,,,,,,,
12344721,3,2,7,6,,,,,,,,,
12344722,3,3,7,7,11,,,,,,,,
12344723,3,3,8,6,,,,,,,,,
12344724,3,3,7,6,,,,,,,,,
12344725,1,1,4,3,,,,,,,,,
12344726,1,0,4,4,,,,,,,,,
12344727,0,0,2,2,,,,,,,,,
12344728,1,1,7,1,,,,,,,,,
12344729,3,3,7,6,,,,,,,,,
12344730,3,2,6,7,,,,,,,,,
12344731,0,0,6,6,,,,,,,,,
12344732,3,2,7,7,,,,,,,,,
12344733,0,0,2,6,,,,,,,,,
12344734,3,2,6,6,,,,,,,,,
12344735,1,0,2,0,,,,,,,,,
12344736,1,0,3,4,,,,,,,,,
12344737,,,,,,,,,,,,,
12344738,,,,,,,,,,,,,
12344739,2,1,1,7,5,,,,,,,,
12344740,0,0,5,2,,,,,,,,,
12344741,2,3,4,7,11,,,,,,,,
12344742,1,1,7,4,4,,,,,,,,
12344744,0,1,2,4,,,,,,,,,
12344752,3,3,7,6,,,,,,,,,
12344753,3,2,7,7,,,,,,,,,
12344754,0,0,3,5,,,,,,,,,
12344755,0,1,2,1,,,,,,,,,
12344756,0,1,3,5,,,,,,,,,
12344757,2,2,6,1,6,,,,,,,,
12344758,1,1,5,3,,,,,,,,,
12344760,1,1,5,3,,,,,,,,,
12344761,0,1,6,3,,,,2,,,,,
12344765,0,1,2,7,,,,,4,,,,
12344766,1,1,4,4,,,,,,,,,
12344769,1,1,4,7,7,,,,,5,,,
12344770,2,2,5,6,6,,,,,,,,
12344771,1,0,1,0,,,,,,,,,
12344772,1,0,1,2,,,,,,,,,
12344773,0,1,5,4,,,,,,,,,
12344774,2,3,8,8,,,,7,9,,,,
12344775,,,,,,,,,,,,,
12344776,,,,,,,,,,,,,
12344777,1,1,1,1,,,,,,,,,
12344778,2,2,6,6,,,,,,,,,
12344779,3,3,6,6,,,,,,,,,
12344780,2,2,7,7,,,,,,,,,
12344781,3,2,6,7,,,,,,,,,
12344782,1,0,4,3,,,,,,,,,
12344783,,,,,,,,,,,,,
12344784,,,,,,,,,,,,,
12344785,,,,,,,,,,,,,
12344786,2,3,6,6,,,,,,,,,
12344787,0,0,6,2,,,,,,,,,
12344788,2,2,4,7,10,,,,,,,,
12344789,3,3,7,6,,,,,,,,,
12344790,0,0,4,1,,,,,,,,,
12344791,1,2,6,2,1,,,,,,,,
12344792,0,0,2,3,,,,,,,,,
12344793,2,2,7,6,,,,,,,,,
12344794,2,2,6,5,4,,,,,,,,
12344795,0,1,1,1,,,,,,,,,
12344796,2,1,2,7,6,,,,,,,,
12344797,0,0,0,0,,,,,,,,,
12344798,,,,,,,,,,,,,
12344799,1,1,8,2,8,,,,,,,,
12344800,0,1,7,1,,,,,,,,,
12344801,0,1,0,1,,,,,,,,,
12344802,2,2,6,6,,,,,,,,,
12344803,3,2,6,7,,,,,,,,,
12344804,2,2,6,6,,,,,,,,,
12344805,0,0,6,5,,,,,,,,,
12344806,2,3,7,6,,,,,,,,,
12344807,3,2,2,7,11,,,,,,,,
12344808,3,3,7,6,,,,,,,,,
12344809,3,3,6,7,,,,,,,,,
12344810,0,0,0,1,,,,,,,,,
12344811,2,2,7,6,,,,,,,,,
12344812,0,0,2,1,,,,,,,,,
12344813,0,0,1,3,,,,,,,,,
12344814,3,2,6,7,,,,,,,,,
12344815,3,3,7,6,,,,,,,,,
12344816,3,2,7,6,,,,,,,,,
12344817,1,1,5,3,,,,,,,,,
12344818,2,3,7,6,,,,,,,,,
12344848,0,0,5,3,,,,,,,,,
12344849,2,2,7,7,4,,,5,12,,,,
12344850,,,,,,,,,,,,,
12344851,3,3,7,7,,,,,,,,,
12344852,0,0,3,4,,,,,,,,,
12345033,1,0,7,6,,,,5,,,,,
12345034,0,0,2,2,,,,,,,,,
12345035,,,,,,,,,,,,,
12345036,0,1,3,3,,,,,,,,,
12345037,3,2,7,7,,,,,,,,,
12345038,2,2,6,6,,,,,,,,,
12345039,2,2,7,8,,,,,,,,,
12345040,3,2,8,7,,,,,,,,,
12345041,,,,,,,,,,,,,
12345042,1,0,4,2,,,,,,,,,
12345059,2,2,6,2,11,,,,,,,,
12345060,1,1,1,1,,,,,,,,,
12345061,0,0,4,4,,,,,,,,,
12345062,0,0,0,2,,,,,,,,,
12345063,3,2,7,6,,,,,,,,,
12345064,,,,,,,,,,,,,
12345065,1,0,5,2,,,,,,,,,
12345066,,,,,,,,,,,,,
12345067,2,2,7,7,,,,,,,,,
12345068,2,1,6,7,5,,,,,,,,
12345069,2,2,7,7,,,,,,,,,
12345070,0,0,3,1,,,,,,,,,
12345071,1,1,6,4,7,,,,,,,,
12345072,2,1,3,7,8,,,,,,,,
12345073,2,3,7,7,,,,,,,,,
12345074,1,0,5,3,,,,,,,,,
12345446,2,2,6,7,,,,,,,,,
12345488,2,2,6,6,,,,,,,,,
12345612,2,2,6,7,11,,,,,,,,
12345613,3,3,8,6,,,,,,,,,
12345623,1,0,3,1,,,,,,,,,
12345628,0,0,1,2,,,,,,,,,
12345629,2,1,6,6,4,,,,,,,,
12345687,2,2,5,7,9,,,,,,,,
12345828,1,0,7,2,,,,,,,,,
12345838,1,1,2,1,,,,,,,,,
12345846,0,0,3,4,,,,,,,,,
12345857,,,,,,,,,,,,,
12345858,3,2,4,6,8,,,,,,,,
12345859,2,3,8,7,,,,,,,,,
12345860,2,2,8,6,,,,,,,,,
12345861,0,1,4,4,,,,,,,,,
12345862,0,1,5,1,,,,,,,,,
12345863,3,2,8,7,,,,7,,,,,
12345864,3,3,8,7,,,,7,,,,,
12345875,2,3,6,7,,,,,,,,,
12345876,2,2,7,6,,,,,,,,,
12345877,1,1,3,4,,,,,,,,,
12345878,1,1,4,2,,,,,,,,,
12345879,3,3,6,7,,,,,,,,,
12345880,2,2,7,3,3,,,,,,,,
12345881,1,1,2,1,,,,,,,,,
12345882,2,3,4,6,13,,,,,,,,
12345883,0,1,5,1,,,,,,,,,
12345884,2,2,7,7,,,,,,,,,
12345885,3,3,3,7,11,,,,,,,,
12345886,0,0,2,3,,,,,,,,,
12345887,3,2,7,6,,,,,,,,,
12345888,2,2,6,8,,,,,,,,,
12345889,1,1,7,2,5,,,,,,,,
12345890,0,0,0,1,,,,,,,,,
12345891,2,2,7,7,,,,,,,,,
12345896,2,2,7,7,7,,,,4,,,,
12345899,0,1,2,5,,,,,,,,,
12345901,0,1,1,6,,,,,,,,,
12345902,0,0,3,1,,,,,,,,,
12345904,3,3,6,7,,,,,,,,,
12345909,0,0,3,4,,,,,,,,,
12345910,0,0,2,3,,,,,,,,,
12345911,2,2,7,6,,,,,,,,,
12345912,1,0,5,4,,,,,,,,,
12345930,2,2,7,7,,,,,,,,,
12345934,1,2,7,4,5,,,,,,,,
12345966,3,2,6,6,,,,,,,,,
12345967,1,1,3,5,,,,,,,,,
12345968,0,0,1,3,,,,,,,,,
12345969,0,1,4,2,,,,,,,,,
12345970,2,2,7,8,,,,,8,,,,
12345971,2,2,7,5,10,,,,,,,,
12345972,1,0,0,3,,,,,,,,,
12345973,1,1,2,1,,,,,,,,,
12345974,0,0,5,4,,,,,,,,,
12345975,2,3,6,8,,,,,10,,,,
12345976,1,1,4,3,,,,,,,,,
12345977,2,3,4,6,7,,,,,,,,
12345981,0,1,2,3,,,,,,,,,
12345982,3,2,6,7,7,,,4,8,,,,
12346011,0,1,4,2,,,,,,,,,
12346012,1,2,6,,,,,,,,,,
12346026,2,2,7,7,,,,,,,,,
12346034,1,0,0,7,,,,,2,,,,
12346035,1,0,1,3,,,,,,,,,
12346036,2,1,7,4,10,,,,,,,,
12346037,2,1,6,7,6,,,3,,,,,
12346046,3,3,8,7,,,,,,,,,
12346047,0,0,4,3,,,,,,,,,
12346049,2,2,7,6,,,,,,,,,
12346050,1,0,0,2,,,,,,,,,
12346051,2,2,6,6,,,,,,,,,
12346069,3,3,5,7,7,,,,,,,,
12346074,3,3,7,6,,,,8,,,,,
12346078,,,,,,,,,,,,,
12346079,2,3,6,6,,,,,,,,,
12346080,0,1,4,3,,,,,,,,,
12346081,0,1,3,3,,,,,,,,,
12346082,3,3,6,7,,,,,,,,,
12346083,3,2,7,7,,,,,,,,,
12346084,0,0,2,0,,,,,,,,,
12346085,,,,,,,,,,,,,
12346086,3,2,6,7,,,,,,,,,
12346087,3,2,5,6,10,,,,,,,,
12346088,0,0,3,3,,,,,,,,,
12346089,1,1,2,2,,,,,,,,,
12346090,3,3,2,8,14,,,,,,,,
12346094,0,0,4,2,,,,,,,,,
12346095,0,0,3,4,,,,,,,,,
12346096,2,2,2,6,6,,,,,,,,
12346097,1,1,7,3,3,,,,,,,,
12346099,2,1,6,4,5,,,,,,,,
12346102,1,0,4,2,,,,,,,,,
